y_true,y_pred,y_std,abs_error,rel_error_%
0.95419025,2.0334527,1.4292331,1.0792625,113.10768
1.2291563,1.325778,1.0503492,0.09662175,7.8608193
18.200472,11.258146,0.9446775,6.9423256,38.143658
1.0717522,0.9560263,1.4458519,0.115725875,10.797821
0.77949095,2.2660651,1.0719289,1.4865742,190.71089
1.4171962,1.1943687,1.3732179,0.22282743,15.723119
6.642539,7.2885423,1.2411305,0.64600325,9.725246
0.6359369,5.092138,1.0116956,4.456201,700.73004
0.9492041,1.0491412,1.4561963,0.09993708,10.528513
6.4880753,4.5695906,1.035995,1.9184847,29.569395
1.3489528,2.7218223,1.2605627,1.3728695,101.77299
1.4525224,1.0490305,1.4561963,0.40349185,27.778702
0.9229973,0.6889899,0.96971977,0.23400742,25.352991
20.989832,10.721291,1.1018395,10.268541,48.9215
0.9257183,1.0829241,1.4023756,0.15720582,16.982037
15.470308,14.342696,0.9582445,1.1276121,7.28888
1.2467067,0.13063556,0.89569384,1.1160712,89.52155
0.5742811,3.0643353,1.059165,2.4900541,433.595
0.44213542,1.0486255,1.4561963,0.60649,137.17291
1.796979,1.2290194,1.3739465,0.56795955,31.606356
0.4460771,0.087643504,1.3678836,0.3584336,80.35239
0.056008544,2.9598517,1.1967458,2.9038432,5184.643
0.34332,0.0,0.95814735,0.34332,100.0
11.795586,6.9992657,0.9703148,4.79632,40.66199
0.5656064,1.3584813,1.0572579,0.7928749,140.18138
0.34108385,2.9871273,1.0435945,2.6460435,775.775
2.521056,1.2451584,1.4556322,1.2758975,50.609646
19.477001,14.234292,0.94315463,5.242709,26.917437
5.4170356,4.8135986,1.2406006,0.60343695,11.139616
24.379723,25.388784,0.9839488,1.0090618,4.138939
0.22378178,2.1506119,0.9639771,1.92683,861.03076
0.5546935,1.1132125,1.4252174,0.55851895,100.689644
1.1462126,1.0476531,1.456192,0.0985595,8.59871
0.30861548,2.1106415,1.340695,1.802026,583.90656
0.42860907,0.86565286,1.3387208,0.4370438,101.96793
0.705307,1.0490311,1.4561963,0.34372413,48.733974
