y_true,y_pred,y_std,abs_error,rel_error_%
9.992176,10.312816,0.9787762,0.3206396,3.2089067
6.8516145,4.997379,0.9510119,1.8542356,27.062756
41.635715,41.24057,0.9072567,0.39514542,0.949054
9.097072,7.3068094,1.1772735,1.7902622,19.679543
39.238155,41.996986,0.875113,2.758831,7.030991
3.8314269,4.203966,1.1378956,0.37253928,9.723252
28.529457,28.182219,1.0695597,0.34723854,1.2171228
38.613213,39.6454,0.9451228,1.0321884,2.6731482
10.131597,8.863628,2.1383684,1.2679682,12.514989
36.765923,38.92894,0.9113918,2.1630173,5.883212
20.412897,19.254738,0.9424657,1.1581593,5.673664
9.675321,9.605164,2.2256496,0.07015705,0.72511345
15.875248,14.437956,0.89702135,1.4372921,9.053668
42.469753,42.536366,0.96481997,0.06661224,0.15684631
3.9234092,4.004446,1.0938705,0.081036806,2.065469
41.886868,43.410984,0.8997951,1.5241165,3.63865
5.320159,3.295065,1.0798582,2.025094,38.06454
28.849482,29.210485,0.98892295,0.36100388,1.2513357
25.608797,31.525873,1.50444,5.917076,23.10564
4.8478656,6.4758215,1.209225,1.6279559,33.58088
48.99216,41.02829,0.9895751,7.963871,16.255398
19.173351,16.601025,0.97268534,2.5723267,13.416156
37.642372,38.764217,0.9063399,1.1218452,2.9802725
35.372566,34.890095,0.89251155,0.48247147,1.3639708
30.437775,30.780554,0.9592816,0.34277916,1.1261637
37.73937,39.589554,0.8718403,1.8501854,4.902534
5.548533,5.388028,1.5975395,0.16050482,2.8927433
43.04542,43.09254,0.96392304,0.04711914,0.109463766
33.49669,33.40275,0.9614266,0.093940735,0.2804478
44.35025,44.01556,1.0106666,0.3346901,0.7546521
43.00232,42.396526,1.0182407,0.605793,1.4087449
8.271277,10.75123,1.1111796,2.4799528,29.982706
7.508695,7.065492,2.0586221,0.44320297,5.9025297
8.790381,6.719652,0.95001984,2.0707293,23.556763
6.0919805,5.3881645,1.0943706,0.70381594,11.553155
39.98744,28.696396,1.8953794,11.291042,28.236473
10.887459,10.855793,1.9673233,0.031665802,0.2908466
6.1824236,5.582248,1.0309038,0.6001754,9.707769
10.989715,6.475184,1.3158562,4.5145307,41.079597
12.742585,13.748581,1.4184633,1.0059958,7.8947544
17.693617,24.910927,1.3221809,7.21731,40.790474
