y_true,y_pred,y_std,abs_error,rel_error_%
6.767622,11.291424,1.54666,4.523802,66.84478
8.626948,5.3076243,1.207311,3.319324,38.476223
0.0,4.682337,1.01615,4.682337,468233660.0
6.487446,8.94409,1.9466172,2.456644,37.86766
0.0,5.1173897,1.2738128,5.1173897,511738940.0
0.0,1.5962666,1.4696848,1.5962666,159626660.0
0.0,0.0,1.9667349,0.0,0.0
0.0,8.245079,1.24284,8.245079,824507970.0
14.916421,12.73613,3.429902,2.1802912,14.616717
0.0,0.8010973,1.0533775,0.8010973,80109730.0
0.0,2.5090733,1.0763015,2.5090733,250907310.0
10.03318,8.401644,3.7949262,1.6315365,16.26141
3.897901,5.946984,1.0780597,2.0490828,52.56888
0.0,4.5239744,1.346389,4.5239744,452397440.0
13.369327,11.886883,1.6001252,1.4824438,11.088396
0.0,2.0421972,1.053678,2.0421972,204219730.0
0.0,3.0232534,1.1052697,3.0232534,302325340.0
11.294369,12.937647,1.0710992,1.6432781,14.549536
125.010056,152.04437,2.6194494,27.034317,21.625713
0.0,2.2693465,1.5999666,2.2693465,226934640.0
167.66536,143.89755,1.7360607,23.767807,14.175741
1.563591,1.2807419,1.304665,0.28284907,18.08971
20.992844,11.855537,1.0968324,9.137306,43.525814
0.0,2.2746277,1.1103822,2.2746277,227462770.0
18.050842,12.485142,1.090535,5.5657005,30.833467
0.0,3.7652106,1.0683961,3.7652106,376521060.0
0.0,0.0,2.4930007,0.0,0.0
0.0,5.519997,1.6995803,5.519997,551999700.0
0.0,0.0,1.328721,0.0,0.0
0.0,0.0,1.4183125,0.0,0.0
23.177315,13.205994,1.3596277,9.971321,43.0219
20.227623,15.66375,1.96686,4.5638733,22.562578
10.734706,10.426386,2.411949,0.30832005,2.8721797
20.2237,1.8097222,1.2542844,18.413977,91.051476
8.553743,8.573143,1.3130333,0.019399643,0.22679712
42.99527,56.457825,5.0185204,13.462555,31.311712
5.96337,4.9365625,1.5164592,1.0268073,17.218575
5.196671,6.546916,1.2984214,1.350245,25.982885
2.2199697,0.0,2.1614711,2.2199697,100.0
0.0,1.2286577,3.6169455,1.2286577,122865770.0
0.0,0.0,4.1805186,0.0,0.0
7.5016932,8.249655,1.6573173,0.7479615,9.970569
0.0,3.432528,1.3059151,3.432528,343252800.0
10.363795,8.183006,1.3915013,2.180789,21.04238
96.47443,99.63851,4.1684256,3.1640854,3.279714
0.91099983,6.2618804,1.1051246,5.3508806,587.3635
0.0,0.0,0.9319468,0.0,0.0
0.0,10.380369,0.962003,10.380369,1038036860.0
1.2322317,4.9910765,1.2876525,3.7588449,305.04367
0.0,2.8741455,1.585806,2.8741455,287414560.0
0.0,6.19105,1.0956041,6.19105,619104960.0
10.989389,7.0224676,1.0177151,3.9669218,36.097744
0.0,2.436297,1.2447478,2.436297,243629700.0
9.631765,10.985844,1.2021608,1.3540783,14.058465
0.0,0.060760736,1.6809738,0.060760736,6076073.5
0.0,0.6212616,1.3354243,0.6212616,62126160.0
0.0,0.0,2.7662826,0.0,0.0
9.510533,5.0374794,1.8370883,4.473054,47.03263
21.571123,7.1884346,1.2636154,14.3826885,66.67566
0.0,7.4581113,1.2053521,7.4581113,745811140.0
4.2359858,8.673494,1.0580244,4.4375086,104.7574
0.0,0.0,2.7873127,0.0,0.0
15.028497,14.097786,1.2036356,0.9307108,6.192973
40.22826,13.728849,1.1677983,26.49941,65.87263
1.4718249,9.96965,1.3616546,8.497826,577.36664
16.639835,8.440067,2.9680037,8.199768,49.27794
58.75563,58.022186,2.383733,0.7334442,1.248296
0.0,0.4160893,1.135857,0.4160893,41608930.0
2.4147341,3.6005845,1.4218209,1.1858504,49.10894
6.3860693,5.0022354,0.9981168,1.3838339,21.669573
11.036226,12.133667,1.5706722,1.0974407,9.943985
0.0,0.0,1.2398438,0.0,0.0
23.373775,10.90159,1.3246409,12.472185,53.359737
0.0,0.0,1.3034035,0.0,0.0
26.104748,43.199074,1.1985825,17.094326,65.48359
6.7428594,4.376996,1.3862284,2.3658633,35.086945
0.0,0.8988571,1.9970402,0.8988571,89885710.0
0.0,7.757895,1.2422206,7.757895,775789500.0
6.545566,8.334553,1.0533893,1.7889867,27.331274
23.651722,21.394325,1.327478,2.2573967,9.544323
23.335878,17.334248,1.7595127,6.001631,25.71847
16.193535,13.565706,1.1429714,2.6278286,16.22764
0.0,1.8279126,2.676793,1.8279126,182791260.0
12.105862,11.550644,2.2596,0.55521774,4.5863547
0.0,0.92290735,1.2446917,0.92290735,92290740.0
0.0,0.0,1.1683445,0.0,0.0
17.130287,8.89633,1.0732855,8.233957,48.06666
52.10357,15.984497,1.3409538,36.119072,69.321686
0.0,1.5772438,1.7732139,1.5772438,157724380.0
0.0,4.2821264,1.1794345,4.2821264,428212640.0
11.782064,6.474529,1.2042407,5.3075356,45.047585
0.0,2.3203988,1.0189607,2.3203988,232039890.0
0.0,0.0,1.2578514,0.0,0.0
0.0,0.0,1.2079965,0.0,0.0
6.9691725,7.839281,1.1940218,0.8701086,12.485107
24.874939,17.36198,1.1695862,7.5129585,30.20292
35.43982,23.599394,2.2186036,11.8404255,33.40995
7.6712914,4.79272,2.0364165,2.8785715,37.52395
0.0,2.2549314,1.1691809,2.2549314,225493150.0
3.4963279,8.4993515,1.1072377,5.0030236,143.09366
0.0,1.5128043,1.3866783,1.5128043,151280430.0
4.4665914,3.4199421,1.1749943,1.0466492,23.43284
7.2599277,7.0268097,1.707485,0.23311806,3.2110245
0.0,0.0,2.726019,0.0,0.0
0.0,6.643599,1.1444764,6.643599,664359940.0
11.208888,9.504579,1.1046361,1.7043095,15.204982
0.0,0.12702954,1.0952793,0.12702954,12702953.0
8.881784e-14,5.417547,1.1304032,5.417547,541754700.0
22.071463,14.945999,1.148602,7.1254635,32.283604
0.0,1.0627768,1.3373767,1.0627768,106277680.0
9.637576,7.5014377,1.0452168,2.1361384,22.164686
10.579389,11.984638,1.4626808,1.4052496,13.2829
2.7577715,0.0,2.4929667,2.7577715,100.00001
15.069878,20.707022,1.2581728,5.637144,37.4067
1.4375503,5.367786,1.2814385,3.9302356,273.39813
5.7229414,9.225662,1.1395887,3.5027208,61.204906
0.0,0.7005925,1.4128684,0.7005925,70059250.0
7.0727987,10.988855,1.0837637,3.9160566,55.367847
0.0,6.195025,1.1723552,6.195025,619502500.0
86.36523,94.919,3.0566332,8.553772,9.904185
30.059643,34.30441,1.1141847,4.244766,14.121146
25.196077,22.806406,3.0879018,2.3896713,9.484299
6.731985,7.784393,1.3870517,1.0524077,15.632949
0.0,4.0394716,2.3263113,4.0394716,403947170.0
0.0,2.9824617,0.86608946,2.9824617,298246140.0
76.95631,79.68039,3.6594045,2.724083,3.5397787
0.0,0.0,1.2318919,0.0,0.0
6.75843,4.362353,1.6136402,2.3960772,35.453163
29.865324,36.93357,2.0528622,7.068247,23.66707
5.7193313,5.218492,2.4013195,0.50083923,8.756954
0.0,6.5556035,1.0045294,6.5556035,655560400.0
