y_true_orig,y_pred_orig,abs_error,rel_error_percent
9.498373,1.2410351,8.257338,86.934235
10.958441,3.6024425,7.355998,67.12632
9.876282,2.910786,6.965496,70.52752
1.416794,8.296545,6.879751,485.58585
0.6933228,7.354134,6.6608114,960.70856
9.352404,2.9563947,6.396009,68.38893
1.7347299,7.738321,6.003591,346.08218
9.503971,3.745564,5.758407,60.589485
10.600166,5.1619163,5.43825,51.30344
3.8210938,9.075917,5.2548237,137.52145
9.217666,3.986198,5.2314677,56.754803
0.046385564,5.1263914,5.0800056,10951.695
3.0613556,8.127508,5.0661526,165.48723
10.231662,5.4577417,4.77392,46.658306
10.687396,5.981352,4.706044,44.033592
10.485271,5.9182496,4.567022,43.55654
10.191175,5.7246876,4.466488,43.827015
0.1689822,4.3822556,4.2132735,2493.324
9.855275,5.653253,4.202022,42.637287
12.184149,8.027624,4.1565247,34.114197
8.771784,4.659217,4.112567,46.88404
1.6271508,5.6909704,4.06382,249.75067
11.945837,8.0001,3.945737,33.030228
9.624111,5.7421513,3.88196,40.335773
10.873976,7.0446525,3.8293233,35.215485
4.870513,8.652358,3.781845,77.64778
10.933962,7.1893587,3.7446032,34.24745
1.188485,4.853331,3.664846,308.36282
8.444087,4.8718414,3.5722456,42.3047
5.397366,8.614559,3.2171931,59.606724
12.821977,9.6123705,3.2096062,25.032072
9.693995,6.5170164,3.176979,32.772648
12.267149,9.163423,3.1037264,25.301123
12.71416,9.634758,3.079402,24.220255
10.214681,7.1568723,3.0578084,29.935429
6.173512,9.181109,3.0075974,48.71777
12.35275,9.423512,2.9292374,23.713242
12.50368,9.589707,2.9139729,23.30492
9.926304,7.041187,2.885117,29.065372
5.7826657,8.660642,2.877976,49.76902
5.0055265,7.8806114,2.8750849,57.43821
4.9607463,7.8185062,2.85776,57.60746
10.843141,7.994108,2.8490324,26.274973
11.200686,8.360448,2.8402386,25.35772
5.127398,7.9585376,2.8311396,55.21591
11.645189,8.82901,2.8161793,24.183199
7.7004185,4.8944197,2.8059988,36.439564
10.412538,7.669049,2.7434888,26.347937
5.030791,7.7698755,2.7390847,54.446407
4.50665,7.2046103,2.6979604,59.86621
6.6332216,9.323266,2.6900444,40.55412
11.103615,8.416139,2.6874762,24.203615
12.181459,9.527637,2.653823,21.785755
10.497939,7.8448486,2.6530905,25.27249
12.182359,9.59142,2.5909386,21.267956
12.38246,9.795115,2.5873442,20.895235
6.808134,9.387855,2.5797205,37.89174
0.79960775,3.356082,2.5564742,319.71603
4.534448,7.081327,2.5468788,56.16734
7.5225606,10.068854,2.5462937,33.848763
5.9963536,8.519685,2.5233312,42.081093
11.706268,9.184496,2.5217724,21.54207
12.112753,9.599235,2.5135183,20.751009
9.364512,6.8615365,2.502976,26.72831
11.706218,9.237706,2.4685116,21.087183
11.882899,9.416455,2.466444,20.756248
10.439781,7.982341,2.4574404,23.539194
5.076622,7.525595,2.4489732,48.24021
11.114039,8.676576,2.4374638,21.931393
10.022844,7.6110086,2.4118357,24.063385
12.354725,9.958879,2.3958454,19.392138
9.941337,7.547669,2.3936677,24.077927
6.760646,9.144459,2.383813,35.260136
10.796317,8.422967,2.3733501,21.982962
6.0331616,8.369111,2.3359494,38.718494
8.706887,6.3843265,2.3225608,26.674984
6.2780814,8.600094,2.3220124,36.98602
8.774952,6.4546795,2.3202724,26.441998
6.8406553,9.152321,2.3116655,33.79304
11.799291,9.505055,2.2942352,19.44384
6.362916,8.631834,2.268918,35.658463
3.8012264,6.0697336,2.2685072,59.6783
10.635108,8.36824,2.2668676,21.314947
6.9714766,9.238258,2.2667818,32.515087
9.7689495,7.514717,2.2542324,23.075485
11.188177,8.939573,2.2486038,20.098036
10.320001,8.074629,2.2453718,21.757479
10.705424,8.465572,2.239852,20.92259
10.679308,8.448389,2.230919,20.890108
11.280843,9.051099,2.229744,19.765757
6.5155253,8.743262,2.227737,34.19121
11.763832,9.542256,2.2215757,18.884796
5.269543,7.4894757,2.2199326,42.12761
11.552666,9.334072,2.2185936,19.20417
11.610581,9.392046,2.2185354,19.107876
10.338468,8.135266,2.2032013,21.310715
6.501758,8.694784,2.193026,33.72974
5.6888165,7.8761926,2.187376,38.45046
6.605276,8.78886,2.1835842,33.05818
11.875897,9.693993,2.1819048,18.372547
6.833277,9.009062,2.1757846,31.841011
10.956692,8.78469,2.1720018,19.823519
10.806379,8.635276,2.1711035,20.090942
6.4659433,8.632458,2.1665144,33.50655
9.841068,7.677292,2.1637764,21.987211
6.2600665,8.415745,2.1556783,34.43539
11.117226,8.963152,2.1540737,19.376001
6.94846,9.100534,2.1520743,30.97196
7.2932115,9.428515,2.135304,29.277966
10.717003,8.584357,2.1326456,19.899645
11.299331,9.167591,2.1317396,18.86607
9.07074,6.944768,2.1259718,23.437689
11.413647,9.292261,2.1213856,18.586395
5.9245973,8.038358,2.1137605,35.677708
10.604931,8.504679,2.1002522,19.804485
6.555458,8.62979,2.0743322,31.642828
9.749801,7.6860566,2.063744,21.167038
11.423092,9.359759,2.0633326,18.06282
7.255113,9.318216,2.0631032,28.43654
7.3871584,9.449584,2.0624256,27.919065
8.104387,10.15975,2.0553627,25.36111
11.194287,9.145369,2.0489187,18.303253
10.95159,8.903509,2.0480804,18.701216
11.487055,9.440145,2.0469103,17.819279
10.741159,8.694884,2.0462751,19.050785
10.566476,8.525546,2.0409298,19.315142
11.395131,9.367055,2.0280762,17.797743
11.61995,9.59389,2.02606,17.436049
9.099283,7.0768642,2.022419,22.226135
11.050909,9.0297165,2.0211926,18.289831
8.384464,6.374318,2.0101461,23.974653
7.0084505,5.005812,2.0026383,28.574625
11.345798,9.344782,2.0010157,17.636623
11.514991,9.514935,2.0000563,17.369152
7.007116,9.005364,1.9982486,28.51742
6.202672,8.188159,1.985487,32.01019
6.158481,8.134846,1.9763646,32.091755
7.4270234,9.3972225,1.9701991,26.52744
10.440109,8.469954,1.9701557,18.871025
7.404408,9.372192,1.9677844,26.575851
9.764335,7.7969556,1.9673791,20.148624
10.876614,8.911368,1.9652452,18.068539
10.694237,8.733241,1.9609957,18.336939
10.873024,8.915707,1.9573174,18.00159
10.985249,9.032543,1.9527054,17.775705
11.26794,9.317292,1.9506474,17.311481
11.4382,9.487912,1.9502878,17.050653
11.560026,9.612034,1.9479923,16.851107
8.101189,10.04806,1.9468718,24.031927
11.261217,9.318054,1.9431629,17.255354
10.427379,8.486702,1.9406767,18.611357
10.313177,8.375364,1.9378128,18.789679
7.305944,5.391361,1.9145827,26.205822
11.1965065,9.287503,1.9090033,17.04999
7.8771887,9.782963,1.9057741,24.193583
7.200344,9.103142,1.9027977,26.426483
10.750731,8.849492,1.9012394,17.684744
6.7180367,4.8181434,1.8998933,28.280485
7.1262546,9.019835,1.8935809,26.571896
11.185271,9.291977,1.8932943,16.926674
10.074959,8.182181,1.8927774,18.78695
7.5238414,9.416448,1.8926063,25.154785
10.728949,8.836681,1.8922672,17.637024
10.720819,8.830367,1.8904524,17.633469
10.661014,8.770611,1.8904028,17.731924
7.47009,9.356687,1.8865967,25.25534
10.685906,8.800751,1.8851557,17.641514
10.666473,8.7888775,1.8775959,17.60278
10.64724,8.77366,1.87358,17.59686
6.247083,8.120466,1.873383,29.988123
11.090012,9.219311,1.8707008,16.86834
7.374196,9.238582,1.8643856,25.282562
7.3096166,9.16841,1.8587937,25.42943
10.363406,8.507819,1.855587,17.905184
9.769815,7.9187994,1.851016,18.946276
10.732525,8.892371,1.8401537,17.14558
10.640676,8.805844,1.8348312,17.243559
10.234517,8.401727,1.8327904,17.907932
10.483163,8.653357,1.8298063,17.454716
10.559094,8.731852,1.8272429,17.30492
8.171271,9.9969015,1.8256302,22.342058
11.646581,9.822366,1.8242149,15.6630945
10.419975,8.59734,1.8226357,17.491747
