y_true_orig,y_pred_orig,abs_error,rel_error_percent
125.96975,32.875706,93.09404,73.9019
34.254456,12.086637,22.16782,64.71514
52.538067,35.141685,17.396381,33.111958
27.562262,11.350101,16.21216,58.82014
24.49946,9.511979,14.987481,61.174744
21.66997,7.0746527,14.595317,67.35274
46.51775,35.52655,10.9911995,23.62797
29.214302,19.316664,9.897638,33.87943
32.635532,22.791819,9.843714,30.162565
32.67401,23.825607,8.848404,27.080862
21.350306,12.910364,8.439941,39.530777
12.508557,4.9595428,7.5490146,60.3508
11.658342,4.155866,7.502476,64.35285
53.931953,46.44007,7.4918823,13.891361
9.4453,16.37893,6.933629,73.40825
13.270417,20.006016,6.7355986,50.756496
11.729093,5.1137047,6.615388,56.401535
16.955734,10.506813,6.448921,38.033863
32.936085,26.521746,6.414339,19.475111
8.103002,14.101973,5.998971,74.033936
9.710263,3.7367425,5.9735208,61.517597
9.945226,4.10369,5.8415356,58.737083
8.097983,13.87476,5.7767763,71.33598
7.797711,2.1454659,5.652245,72.485954
16.9136,22.411232,5.497631,32.504204
26.406212,21.206783,5.1994286,19.690172
15.637518,10.47865,5.158868,32.990322
8.099159,3.4750519,4.6241074,57.09367
7.199488,11.77529,4.5758014,63.557316
5.353687,9.863315,4.509628,84.23406
46.58072,42.493206,4.087513,8.775118
39.117775,35.761055,3.35672,8.58106
11.594785,14.895466,3.300681,28.466946
7.2203994,10.501977,3.2815776,45.448696
14.492693,17.63177,3.1390762,21.659718
27.489618,24.512175,2.9774437,10.831158
2.8707204,3.5182606e-05,2.870685,99.99877
3.457089,6.3234687,2.8663797,82.9131
9.888568,12.6620655,2.7734976,28.047516
6.524331,3.8674755,2.6568556,40.722267
3.2402036,5.8227277,2.582524,79.70252
4.3847747,6.6741757,2.289401,52.212513
11.73369,9.558024,2.1756659,18.542044
9.417469,7.2737894,2.1436796,22.7628
15.306981,13.25937,2.0476112,13.376976
3.4135127,1.3946474,2.0188653,59.143337
49.00968,50.970337,1.9606552,4.000547
7.2959905,5.3575473,1.9384432,26.56861
8.2340355,10.02726,1.7932243,21.778194
4.039546,5.8079443,1.7683983,43.777153
21.882792,20.136316,1.7464752,7.981044
8.130707,9.760907,1.6302004,20.049921
10.995736,9.413251,1.5824852,14.391808
7.6765494,9.109845,1.4332957,18.671093
13.619634,15.042622,1.4229879,10.448064
3.073404,4.4742317,1.4008276,45.579025
16.44543,15.09972,1.3457108,8.182885
2.4103477,3.65974,1.2493923,51.834522
2.3961775,1.1940935,1.2020841,50.166737
2.1790705,1.0832281,1.0958424,50.28944
7.349972,8.432715,1.0827436,14.731263
7.6581755,8.707156,1.0489807,13.697528
5.273639,4.2950883,0.9785509,18.555513
2.1580145,3.1334858,0.97547126,45.202255
1.5248007,2.4797516,0.9549509,62.627922
4.7931895,3.8488364,0.9443531,19.701977
5.2127175,6.1481876,0.9354701,17.94592
11.33856,10.429634,0.908926,8.016238
10.3155575,11.153668,0.8381109,8.124728
1.7875829,2.607802,0.82021904,45.88425
7.1419497,6.356811,0.7851386,10.993338
5.009137,4.2437463,0.7653909,15.279894
1.2110275,1.937702,0.72667444,60.004784
1.7742457,2.4825153,0.7082696,39.919476
2.3602216,3.0629096,0.702688,29.77212
1.9493248,1.2822776,0.66704726,34.2194
10.4164,11.037473,0.62107277,5.9624515
12.669165,13.262916,0.59375095,4.6865835
2.0745852,1.5521557,0.52242947,25.182358
1.6121761,1.1369765,0.47519958,29.475662
1.0283909,1.4915347,0.46314383,45.035778
7.8999567,8.3155155,0.41555882,5.260267
2.1016402,1.694463,0.4071772,19.374258
0.6216449,1.0104308,0.3887859,62.541473
0.89601994,1.2407451,0.34472513,38.472927
0.23946762,0.56498814,0.32552052,135.93509
0.4049823,0.7165588,0.31157652,76.93584
0.5149686,0.81083286,0.29586428,57.45288
0.93786025,1.2334414,0.2955811,31.516539
4.410291,4.704155,0.29386377,6.6631374
0.23174164,0.509143,0.27740136,119.70285
4.957125,4.6916866,0.26543856,5.354687
0.87589103,1.1406586,0.2647676,30.22837
1.3169031,1.0584478,0.25845528,19.62599
0.5260499,0.7784103,0.2523604,47.97271
5.639486,5.404479,0.23500681,4.167167
6.6672745,6.4434643,0.2238102,3.3568468
0.2205614,0.0,0.2205614,100.00001
0.8150554,1.0296967,0.21464133,26.334572
0.29449597,0.48583043,0.19133446,64.970146
1.0576824,0.8806031,0.17707932,16.7422
3.719696,3.5545459,0.16515017,4.439883
0.53952587,0.69989765,0.16037178,29.724577
0.6171306,0.46883908,0.1482915,24.029194
0.6464968,0.7890837,0.14258695,22.055323
2.287888,2.4296792,0.1417911,6.197467
0.22527945,0.36394122,0.13866177,61.55101
0.79629034,0.9303503,0.13405997,16.835564
1.2243255,1.3577456,0.13342011,10.897437
1.1140479,0.9865613,0.12748659,11.443547
1.1011838,0.984146,0.11703777,10.62836
0.3298843,0.43906996,0.109185666,33.09817
1.1891329,1.0889068,0.100226164,8.428508
0.96554774,1.0343785,0.06883079,7.128678
0.75847965,0.8184742,0.05999452,7.9098387
1.2727189,1.3317807,0.059061766,4.640598
2.5261223,2.4772859,0.04883647,1.9332583
0.9074273,0.869347,0.038080335,4.196516
0.7787159,0.805851,0.027135074,3.4845922
0.2365147,0.21414948,0.022365227,9.456167
