y_true,y_pred,abs_error
1.82632220495738,1.7842602,0.04206205118693318
1.61608835201504,1.6081356,0.007952770998499448
1.43655376427183,1.448896,0.012342286181356021
0.428796032722228,0.5016261,0.07283004159188944
0.107677974464422,0.5406749,0.43299695038604186
0.858856095722974,0.7706681,0.08818800633317292
1.39937658752447,1.4214436,0.022066994056645806
1.509612448874,1.5168178,0.0072053592772451935
1.59784782588491,1.5299956,0.0678522652388529
0.395644275618292,0.48578805,0.09014377169539817
1.55832151430152,1.4864192,0.07190231340430331
0.112235470878188,1.0282581,0.9160226143726665
1.37554880015777,1.418514,0.04296521313263524
0.0581987524016401,-0.0044471314,0.06264588381933181
1.20559189463232,1.3228096,0.11721768235590013
1.3838519236305,1.4471363,0.06328435929033738
1.38558145848964,1.433376,0.04779449613835074
0.540778643186759,5.2107153,4.669936650697519
1.50583580907454,1.5214529,0.015617094673018528
2.96643150581533,2.3560398,0.6103917433183819
1.44644288940182,1.4556895,0.009246660044285981
1.64870459915766,1.6140808,0.03462381245264301
0.420049549346946,11.514645,11.094595073455789
0.925239930746655,1.1748222,0.24958228051890896
1.57789726314321,1.6388824,0.060985135462136686
1.21631310600269,1.0711894,0.1451237024687544
1.42432347562755,1.4491036,0.024780118198743928
0.41227135219123,0.6308196,0.2185482665107048
0.692498723399251,0.7096775,0.017178794014842014
1.49470875443223,1.5110264,0.016317628014059116
1.49207939508322,1.4942701,0.002190691205232076
0.143978848643546,0.020837864,0.12314098473632801
1.62020415694549,1.5018797,0.1183244648678532
1.4248568964792,1.4125749,0.012282009203504307
0.493673712436267,0.52170074,0.02802702742426766
1.46093721273343,1.4202323,0.04070491674343968
0.0907514691033653,0.1394271,0.04867562654826128
1.56996655816223,1.0998337,0.4701328312792954
0.847246211656106,0.93148005,0.08423383843086907
1.66765527481049,1.7202121,0.0525568271258503
2.03049589287869,2.1087308,0.07823490012057777
1.41518279417735,1.4636503,0.048467551624957084
2.13001979191236,2.1387799,0.008760086703972991
1.6560364618981,1.6376384,0.018398012229215777
1.40893318309813,1.4112078,0.0022746120449974594
3.8024874056234,3.4084098,0.3940775717153189
0.749294054999891,0.7324853,0.016808760657849975
1.60835337218579,1.550238,0.05811535891827302
0.968521557068028,0.9342091,0.03431244871536687
1.51978926041753,1.4875766,0.03221265652806471
1.40096667023901,1.4075161,0.006549451625308844
1.4271038866133,1.4693842,0.04228030680711026
0.779399686842838,-0.24029203,1.0196917144354969
0.608537968499309,0.421398,0.18713995466912403
12.1754959666984,6.3946047,5.780891283776036
0.742783168406997,0.6803144,0.06246874675324943
0.235319652761501,24.6646,24.429280719552953
0.83333254111182,0.7999242,0.03340834629904532
1.44557380948589,1.4556881,0.010114309448741254
0.673976595568672,0.44406602,0.2299105777025373
1.42462506986302,1.4424118,0.017786710494340774
0.169854152935026,0.5186974,0.34884322808456625
1.41895966146633,1.4236137,0.004654006021768131
1.52794831063379,1.5404096,0.01246125433813372
0.404718675274289,0.42779776,0.02307908926542962
1.5131309084572,1.5034114,0.00971949621812529
0.421434695252507,0.48562726,0.06419256853190158
1.1939978755732,1.3300835,0.13608561384482987
0.270422899734609,0.5148808,0.2444578766707255
1.63013475279862,1.5966408,0.033493927527013634
1.50983577293112,1.4144391,0.09539669078542912
1.67014983730089,2.3194928,0.6493429796241588
1.61698876061107,1.7084267,0.09143795333241145
1.95178161339984,1.8354195,0.11636207776293817
0.810072315757125,0.7051559,0.10491640669569313
4.78618607190364,2.02986,2.7563260522198023
1.67360849586476,1.5186701,0.15493841377247475
0.0988267530524387,0.40318096,0.3043542037880764
1.54932999117086,1.4315331,0.11779689295003481
0.904980496409479,1.1351888,0.2302083215684263
1.42371069255029,1.3742228,0.04948793711816113
0.710118157562827,0.6947185,0.015399677452658578
0.438507837318035,0.48768306,0.04917522046699918
1.61803346847853,1.5680383,0.04999512409529028
1.01094287015485,1.138822,0.12787908934069447
0.506799495169555,0.58959574,0.08279623990353457
1.44791377683202,1.4662063,0.01829253534754538
0.615665611389304,0.042507626,0.5731579852730282
0.113275541444381,0.10959379,0.0036817551451523295
2.02152766739947,1.7234759,0.29805173432451904
0.789892898632148,1.8668295,1.0769366158713312
0.319314722221193,3.124494,2.8051793535539535
0.27057404669361,0.20594679,0.06462725850181467
1.5007787108885,1.3811387,0.11964002852308253
0.525687495948388,0.45206898,0.07361851143987364
1.4610095833258,1.4383972,0.02261241421264093
1.52922524282987,1.5407469,0.011521684431482493
0.181939917366619,7.395697,7.213757199485188
1.62483992212372,1.6046354,0.020204564266969482
1.4268291603824,1.4470947,0.02026551849638425
0.432933179102237,0.03594911,0.39698406811743475
0.364519771255359,7.0419645,6.6774447596894655
0.311189751714404,0.33512425,0.023934502512280575
0.994389120327263,1.0645722,0.07018309475299822
0.385868102206586,5.14331,4.757441967831256
1.8947629526698,1.8648235,0.029939492090881537
1.44231534701422,1.4260505,0.016264803229124825
0.473836371137744,0.4321703,0.04166606946194751
1.63367159656448,1.5220181,0.11165352157516106
1.65209974595979,1.1522667,0.4998330051608397
1.45859077589816,1.5025609,0.043970078059969886
2.09141016013243,2.0033252,0.0880849362097007
28.1733650702244,17.499445,10.673920108676548
0.658476750713008,0.8051454,0.1466686321681565
1.71477699060795,1.6830215,0.03175544519779372
1.59262078517102,1.5703034,0.022317345077025763
1.57328036429064,1.5456699,0.027610450998708957
1.65988168170639,1.6064513,0.053430408741912405
1.40650795488403,1.4001199,0.006388054180599845
3.4066671267072,3.9556048,0.5489376649340354
24.2673579449906,21.949087,2.318270802046264
1.43673603309822,1.4665414,0.02980537639427272
0.108107492779908,-0.22509785,0.3332053427450035
0.157865473214512,0.16142096,0.0035554830394934345
0.0637271819043761,0.3070541,0.2433269205164308
0.689970446169503,0.9298852,0.239914762437217
1.43321655760231,1.4534396,0.020223035712814585
1.83600001175846,1.4629551,0.3730448945328131
2.54122209992202,1.3663268,1.1748952909925765
8.79173538824109,11.221544,2.4298088775059803
1.42713569134984,1.4584292,0.031293525988721926
1.41019153398304,1.4167453,0.006553771078300352
