y_true,y_pred,y_std,abs_error,rel_error_%
1.0244209,1.5028746,1.5083346,0.47845376,46.704803
0.6507597,0.60002595,0.85919803,0.050733745,7.79608
9.9390335,8.795057,0.8916113,1.1439762,11.509934
0.76684624,0.49223208,1.5074965,0.27461416,35.810852
4.1110253,3.912147,0.87349236,0.19887829,4.837681
0.6771854,0.042316914,0.9537187,0.6348685,93.75106
0.6887489,1.4660716,1.0413477,0.7773227,112.8601
6.946136,7.6365843,0.8955802,0.6904483,9.940034
0.9094064,0.09680772,1.7622975,0.8125987,89.35485
1.8670017,2.5717618,0.9031187,0.7047602,37.748238
1.517607,2.0934706,1.0674474,0.5758636,37.945503
0.5362559,0.20245361,1.8042204,0.33380228,62.24683
1.4303333,1.8436351,0.9074125,0.41330183,28.89549
12.19471,6.74142,0.9951636,5.45329,44.718487
1.0197042,1.9324025,1.3452168,0.91269827,89.50618
6.5242434,11.282855,0.89392716,4.7586117,72.93737
0.48328203,1.4426341,0.88411605,0.9593521,198.50772
4.3582845,5.2457476,0.8949995,0.8874631,20.362669
10.859898,11.804005,1.7161083,0.94410706,8.693517
0.91742915,0.57321703,1.0702208,0.3442121,37.519203
11.401994,15.747608,1.6305296,4.3456144,38.11276
2.0550418,2.184988,0.91961646,0.12994623,6.323289
5.182475,3.5626807,0.9022803,1.6197944,31.255226
2.2492168,2.6777434,0.8763724,0.42852664,19.052261
4.171824,4.2286005,0.8739859,0.056776524,1.360952
2.5163386,2.651887,0.89024675,0.13554835,5.3867297
0.98805183,0.49715042,1.4175848,0.4909014,49.683773
23.942583,26.163471,0.9412901,2.2208881,9.275891
3.0563152,2.095968,0.9702126,0.9603472,31.421732
22.48845,21.552937,0.9397268,0.93551254,4.1599693
9.181316,9.568935,0.9486657,0.38761902,4.221824
3.6684415,3.428648,1.3916955,0.23979354,6.5366597
0.5595827,0.16379642,1.4912226,0.3957863,70.72883
0.6935744,1.3836622,1.1203545,0.6900878,99.4973
1.0792358,0.48427474,0.9697432,0.59496105,55.127995
3.3318698,5.238858,1.8965564,1.9069884,57.23478
0.50651675,1.1015724,1.6811115,0.59505564,117.47996
0.49635282,0.8657116,0.92327744,0.3693588,74.41457
1.2190229,0.7611085,1.4997284,0.45791435,37.56405
3.6041868,2.836478,1.5768259,0.7677088,21.30047
0.6067429,1.7125227,1.7499856,1.1057799,182.2485
0.9029846,0.81199026,1.3823216,0.09099436,10.077066
5.997522,4.1476974,0.85956424,1.8498244,30.843145
0.3442627,0.6227582,1.1057242,0.27849552,80.896225
5.06627,8.214496,1.796161,3.1482258,62.1409
1.332323,1.4619641,0.8770486,0.12964118,9.730461
31.764008,30.154337,0.9196893,1.6096706,5.067593
2.977384,2.8709893,0.87563974,0.10639477,3.573431
0.6841081,0.7130704,1.037701,0.028962314,4.2335877
0.5920017,1.6200451,0.92060965,1.0280434,173.65549
1.6428171,1.8465822,0.9067318,0.20376503,12.403391
1.4273069,1.7561713,0.9043179,0.32886446,23.040907
3.364887,3.5423484,0.86205035,0.17746139,5.2739186
3.0762103,16.07409,1.1085123,12.997879,422.52893
1.7560734,1.753314,0.97980994,0.0027593374,0.1571311
46.463085,38.97489,0.97540694,7.4881935,16.116436
20.834133,19.569061,1.5160598,1.2650719,6.072112
0.51500237,0.8240148,0.9291032,0.3090124,60.002132
2.2077441,1.6455474,0.8641864,0.56219673,25.46476
1.1099412,1.0038235,0.9735049,0.106117725,9.560661
1.4004513,1.4103069,0.91063344,0.009855628,0.70374656
17.388153,16.091148,1.4504056,1.2970047,7.4591284
2.2416942,2.7508888,0.987309,0.5091946,22.714722
4.5346165,2.0452302,0.8797642,2.4893863,54.897396
2.4103363,1.9798563,1.1405997,0.43048,17.859749
1.476408,2.5257428,1.660499,1.0493348,71.073494
4.6421347,5.9599695,1.6739407,1.3178349,28.388552
2.5833437,4.3850718,0.8759241,1.801728,69.74403
0.3453866,0.531332,0.93260753,0.18594542,53.836895
0.81491524,0.73931557,0.845472,0.07559967,9.276998
0.82150745,0.20517933,1.1372349,0.6163281,75.02405
23.588284,19.186584,0.89149857,4.401699,18.660532
2.8188033,2.4170513,0.90886015,0.401752,14.252574
7.6797924,7.475633,0.9734646,0.20415926,2.6583955
3.2125509,4.359131,1.2130977,1.14658,35.69064
0.4743145,0.82786304,0.8832134,0.35354853,74.53883
7.5229297,7.166916,1.2074276,0.35601377,4.7323823
2.2410598,1.7063811,0.9074051,0.5346787,23.858297
0.8141703,1.8000395,0.90623546,0.9858692,121.08882
1.7432997,1.5461006,1.2838258,0.1971991,11.31183
1.3875355,4.036273,1.5800704,2.6487374,190.89513
2.2581723,2.3122811,0.93878514,0.054108858,2.396135
5.4841576,6.8665504,1.6025631,1.3823929,25.207024
0.88930297,0.7468754,1.6938448,0.14242756,16.01564
8.0774355,13.972387,0.8961961,5.894952,72.980484
16.332537,21.731676,0.91573584,5.3991394,33.057568
0.54117334,0.75605685,0.92391825,0.2148835,39.706963
3.081844,1.0082557,0.90161467,2.0735884,67.28401
0.973476,1.1663898,1.034029,0.19291383,19.81701
0.3836312,0.9360262,0.91237265,0.552395,143.99115
2.0974615,1.5830361,0.861049,0.5144254,24.526094
1.7151688,2.4563453,1.2024242,0.7411765,43.21303
3.3605227,5.479789,0.86684716,2.119266,63.063583
3.1606288,5.435086,0.877301,2.274457,71.962166
0.81038684,0.7271366,0.93118775,0.083250225,10.2729
3.2983727,3.0503707,0.90656424,0.24800205,7.5189214
4.0559626,4.0742683,1.5908012,0.018305779,0.45133007
0.52702373,0.84137607,1.1849754,0.31435233,59.646713
0.6827667,1.3398383,0.8970271,0.6570716,96.236626
17.70361,16.717642,1.098727,0.98596764,5.569303
0.45397565,2.7433271,0.893434,2.2893515,504.2895
7.0226703,8.347428,0.8784935,1.324758,18.864021
0.21063405,0.5439942,1.3037722,0.33336014,158.26508
10.983944,11.886341,1.198101,0.90239716,8.215602
2.0042737,1.8129231,0.9225337,0.19135058,9.547128
0.83302104,1.3838367,0.9104397,0.5508157,66.122665
2.0894098,2.013106,0.90409786,0.07630372,3.651927
0.45218152,0.6192513,0.9554076,0.1670698,36.947506
13.396087,11.763296,1.0649585,1.6327906,12.188563
1.9974282,1.8048778,0.93137324,0.19255042,9.639917
1.4967506,1.3248501,0.89462036,0.17190051,11.484914
20.035048,23.14552,0.93638706,3.1104717,15.525153
0.5049001,1.3663155,1.590244,0.8614154,170.61105
5.6327004,6.314226,0.9810662,0.6815257,12.099449
0.84697324,0.7330737,0.9020337,0.11389953,13.44783
1.7449838,2.3321214,0.93373144,0.5871376,33.647163
13.068656,11.021186,0.97069424,2.04747,15.667028
2.8936005,4.428277,0.9121459,1.5346766,53.03692
7.126731,7.572654,0.9802706,0.44592285,6.257046
4.5176516,6.383091,1.7128351,1.8654394,41.29224
2.8402743,2.8543866,1.1904838,0.014112234,0.49686167
4.5194354,9.512783,1.5743253,4.9933476,110.4861
0.35452113,0.6225412,0.98846316,0.26802006,75.600586
1.5464112,1.9241099,1.434443,0.37769878,24.424215
0.8182325,2.8139453,0.8720119,1.9957128,243.90535
3.7454019,5.7994175,1.7628354,2.0540156,54.840996
1.730468,2.3480647,1.3773015,0.6175966,35.68957
0.29909497,0.0,1.0332372,0.29909497,100.0
2.039144,2.7740898,1.5385096,0.7349458,36.041874
0.16961505,1.258352,1.3177086,1.088737,641.8871
0.5361539,0.95657593,0.8971318,0.42042202,78.41443
0.81700295,1.3640844,1.6370286,0.5470814,66.96199
1.5665834,2.0717666,1.8066652,0.5051832,32.24745
0.940562,1.6761748,0.87659657,0.73561275,78.209915
5.317453,8.002537,0.88865346,2.6850839,50.495678
32.647064,7.9634385,0.8708398,24.683626,75.60749
5.891366,7.1920567,0.9217826,1.3006907,22.077911
12.150933,20.916466,0.91372997,8.7655325,72.138756
41.10046,19.043634,0.9196776,22.056826,53.66564
2.5628054,2.1070056,0.8760025,0.45579982,17.78519
0.8328028,3.8259928,0.8793752,2.99319,359.41162
0.9518767,0.5378275,0.9332288,0.4140492,43.4982
1.2922345,1.0341332,1.4332817,0.25810134,19.973259
14.091038,18.449694,0.8802635,4.358656,30.932116
16.01175,17.968296,0.966482,1.9565468,12.219444
6.9237647,10.157142,0.9254408,3.233377,46.699696
1.2015386,0.89665186,0.8695818,0.3048867,25.374691
5.0128174,10.065544,0.88857734,5.0527267,100.79614
14.854463,14.868176,1.2476304,0.013713837,0.09232132
1.7692934,2.4231305,0.87304324,0.6538371,36.954697
0.8080349,0.79562545,1.2417924,0.012409449,1.5357565
