y_true,y_pred,y_std,abs_error,rel_error_%
0.15350984,0.18055032,1.1314101,0.027040482,17.61482
2.644106,3.259378,3.9878075,0.61527205,23.26957
3.5341089,4.4888906,5.689002,0.9547818,27.016197
3.7898815,4.5354786,5.189804,0.7455971,19.673363
0.2624238,0.37618905,1.308815,0.11376524,43.351723
1.1009246,1.3204644,2.2377963,0.21953976,19.941399
46.16337,17.33984,17.393663,28.823528,62.438095
1.5841119,2.014385,2.825047,0.43027306,27.161783
0.89232856,0.86671853,1.7510282,0.02561003,2.8700223
0.8389044,1.1630652,2.0573635,0.3241608,38.640972
0.9871462,0.8567045,1.7385788,0.13044173,13.214023
0.29505756,0.3160521,1.2415637,0.020994544,7.115406
0.9182417,0.9936602,1.8691534,0.07541853,8.213364
0.67669433,0.8584366,1.7401861,0.18174225,26.857363
0.15347931,0.3050511,1.2954547,0.15157178,98.75714
0.15279835,0.26246235,1.2263542,0.10966399,71.7704
1.9353822,2.6019142,3.3752897,0.6665319,34.43929
7.8450046,9.579959,9.987373,1.7349544,22.115402
0.43889993,0.5863751,1.4926172,0.14747518,33.601097
0.7291457,1.0969076,1.9667568,0.3677619,50.43737
16.818077,12.36618,12.579985,4.4518967,26.470901
0.23943982,0.12184697,1.0577123,0.11759285,49.111652
0.4351845,0.4252553,1.3364321,0.00992921,2.2816093
7.821311,8.072777,8.540012,0.2514658,3.215136
0.74967754,0.82362795,1.7264892,0.07395041,9.864296
7.46345,9.713696,10.085966,2.2502456,30.150206
1.4250113,1.5223846,2.3647046,0.09737337,6.833165
3.2261918,3.2977934,4.104489,0.07160163,2.2193854
1.9912378,2.7600253,3.5284007,0.7687875,38.608524
1.115994,1.0880988,1.9559188,0.027895212,2.4995844
1.02561,1.3351588,2.1880386,0.30954885,30.181927
4.015855,3.0914507,4.061168,0.92440414,23.018864
1.4706755,1.6503401,2.491755,0.17966461,12.216469
2.131777,2.3007674,3.0895326,0.16899037,7.9272065
3.589111,3.111094,3.8545194,0.4780171,13.318537
0.4242027,0.61191607,1.5191664,0.18771335,44.250862
1.2951523,1.604595,2.4403372,0.30944264,23.892374
3.1386783,5.339716,5.951964,2.2010376,70.12626
1.4587883,2.115975,2.9245126,0.6571866,45.050175
2.2565799,2.5500095,3.3215113,0.2934296,13.003289
9.133853,6.3620696,6.9846306,2.7717834,30.346268
0.2030647,0.11099296,1.0488129,0.092071734,45.341084
4.765071,2.6381357,3.4259267,2.1269352,44.635963
0.46800196,0.40790462,1.3197585,0.060097337,12.841257
4.4305964,4.502395,5.184905,0.0717988,1.6205223
0.18163285,0.28292388,1.3737495,0.10129103,55.76691
0.5300757,0.71823025,1.615492,0.18815452,35.49578
1.4652183,2.2479222,3.1329575,0.7827039,53.418922
1.0094227,0.904614,1.7983472,0.10480869,10.383034
0.49846178,0.5853635,1.5080297,0.086901724,17.433979
1.782912,2.0714102,2.9858184,0.28849816,16.18129
2.7088516,3.0702844,3.8074975,0.3614328,13.342658
0.17604637,0.18684837,1.1244298,0.010802001,6.135884
1.4075421,1.532619,2.3790026,0.12507689,8.886191
1.8230298,1.9998345,2.8123338,0.17680478,9.698403
2.4110253,2.8853655,3.6513534,0.4743402,19.673796
1.9761151,2.263627,3.056355,0.28751194,14.549352
9.132573,8.233925,8.703749,0.89864826,9.840034
0.6188494,0.46968415,1.3783417,0.14916524,24.103642
1.0053747,1.208327,2.0688305,0.20295238,20.18674
2.1926007,2.576856,3.3537288,0.38425517,17.525087
3.4092367,3.7129688,4.4128847,0.30373216,8.909096
1.4941543,1.8031843,2.6250734,0.30902994,20.682598
0.15321793,0.1687349,1.1187079,0.015516967,10.127383
3.6258767,3.9087672,4.721257,0.28289056,7.8019905
0.60280377,0.5797726,1.4985673,0.023031175,3.8206754
0.23437205,0.06733567,1.0250258,0.16703638,71.26975
0.4804715,0.47463605,1.4011968,0.0058354437,1.2145245
5.1866355,4.6447735,5.47464,0.541862,10.447274
0.5723896,0.90415764,1.7917193,0.33176804,57.961926
1.7843511,1.7887685,2.6167405,0.0044174194,0.24756448
0.5340452,0.6146132,1.531847,0.080567956,15.086354
1.5322737,1.7257202,2.5530214,0.19344652,12.624803
0.60689634,0.61282206,1.5117745,0.005925715,0.97639656
3.3725343,4.9641204,5.633244,1.5915861,47.192585
8.146141,5.9269185,6.5061226,2.2192225,27.242624
0.8560446,1.21944,2.082912,0.3633954,42.45052
2.166827,2.605756,3.374297,0.43892908,20.256765
0.69755316,0.7212888,1.6280458,0.023735642,3.4027002
1.5900712,1.9488657,2.811684,0.35879445,22.564678
4.7751174,6.2714667,6.810097,1.4963493,31.336388
3.7333214,5.3317537,5.9637628,1.5984323,42.81529
0.9658501,0.93968904,1.837155,0.026161075,2.708606
15.705251,7.8475113,8.362644,7.8577394,50.032562
2.296319,2.9530432,3.7016666,0.6567242,28.598999
2.863297,1.3456485,2.313018,1.5176485,53.00353
1.2563397,1.706672,2.5347252,0.45033228,35.844788
5.2408094,7.151475,7.6520557,1.9106655,36.45745
7.859767,8.154847,8.660277,0.29508018,3.754312
1.6016178,2.0097535,2.8213654,0.40813565,25.482712
5.148993,7.089822,7.6173263,1.9408288,37.693367
0.16346847,0.23175408,1.3813546,0.068285614,41.772957
