y_true,y_pred,y_std,abs_error,rel_error_%
1.2504877,1.214509,2.0937057,0.035978675,2.8771715
42.441963,59.339447,56.440697,16.897484,39.813152
66.184975,71.61417,74.403824,5.4291916,8.203058
43.47525,41.295567,39.672234,2.1796837,5.0136194
3.6179805,4.731345,5.3813553,1.1133647,30.7731
11.134311,8.01216,8.590937,3.1221504,28.040804
181.23955,134.19107,128.79094,47.048477,25.959278
21.796196,23.288788,22.731724,1.4925919,6.8479466
15.698882,16.377672,16.24689,0.6787901,4.323812
13.881299,13.677974,13.88213,0.20332527,1.4647424
15.4425535,18.430742,18.169477,2.9881887,19.350353
3.7888615,4.7591457,5.3908563,0.9702842,25.608858
10.975654,14.976789,14.956745,4.001136,36.454647
11.947258,11.186785,11.388575,0.76047325,6.3652534
0.99238575,0.870831,1.8058211,0.12155473,12.248738
1.0264639,1.0568283,1.9648204,0.030364394,2.9581552
26.423126,33.067204,31.869928,6.6440773,25.144932
98.79417,100.152054,95.828,1.3578873,1.3744609
5.945735,6.761484,7.262938,0.81574917,13.719905
9.478773,12.507795,12.636298,3.0290222,31.955847
146.1648,153.24478,145.72612,7.0799866,4.8438387
3.4401743,3.1366386,3.8725207,0.3035357,8.823265
6.4587817,7.108411,7.58018,0.6496291,10.058075
86.401886,76.562035,73.21005,9.839851,11.388468
9.95787,8.370181,8.793266,1.5876884,15.944057
87.8863,101.758484,96.964714,13.872185,15.784241
23.494505,26.502087,25.708826,3.0075817,12.801213
50.48844,54.36766,52.782288,3.879219,7.6833806
30.404545,33.142002,31.964174,2.7374573,9.003448
17.886587,18.777977,18.50001,0.89138985,4.983566
18.73915,17.530094,17.339493,1.209055,6.452027
59.44956,54.685966,54.47253,4.763592,8.01283
20.645992,18.60685,18.457527,2.0391426,9.876699
27.539639,23.56269,22.947945,3.9769478,14.440813
40.60846,36.474583,35.075485,4.133877,10.179842
5.659565,6.98884,7.474221,1.3292751,23.487232
17.959335,18.186779,17.933405,0.2274437,1.2664372
55.744602,90.16699,85.49059,34.42239,61.750175
24.269587,28.573261,27.682055,4.3036747,17.73279
33.771595,38.5479,36.968887,4.776306,14.142969
123.862366,117.20883,112.51287,6.653534,5.3717155
2.650247,2.4182715,3.203767,0.23197556,8.752978
48.304714,26.18396,25.52041,22.120754,45.794193
8.1994915,7.3069468,7.765611,0.89254475,10.885366
64.812515,62.2968,59.559395,2.5157166,3.8815289
1.7930354,2.92955,3.7178278,1.1365145,63.384945
7.5008435,7.4177694,7.876733,0.08307409,1.10753
26.059351,27.236912,27.250252,1.1775608,4.518765
14.18057,14.480849,14.617936,0.30027962,2.1175427
6.4274316,6.756789,7.26928,0.32935762,5.124249
28.89704,26.123959,26.40047,2.7730808,9.596418
39.61159,45.326046,43.31584,5.7144547,14.426218
2.1773534,2.9899228,3.7506862,0.8125694,37.31913
18.113335,15.628572,15.589801,2.4847622,13.717862
27.243822,26.441423,25.656757,0.8023987,2.94525
34.83984,33.83654,32.677532,1.0032997,2.8797483
31.343054,31.705292,30.600964,0.36223793,1.15572
85.65931,64.52881,61.699356,21.1305,24.668072
11.216584,10.955078,11.174062,0.26150608,2.3314235
14.730837,16.07509,15.954429,1.3442535,9.125439
33.239124,40.6206,39.01179,7.3814774,22.207195
45.626225,43.473118,41.6083,2.1531067,4.7190113
25.471867,20.241064,19.864807,5.2308025,20.535608
1.1264077,1.2682903,2.1431117,0.14188254,12.596019
58.230747,60.77006,60.30264,2.5393143,4.3607793
7.505804,6.54096,7.079535,0.9648442,12.854642
3.9147837,4.4305954,5.14357,0.5158117,13.175995
6.712068,5.4081974,6.0345383,1.3038707,19.425766
83.20937,97.05527,95.39907,13.845894,16.639824
7.0262604,8.227307,8.6406,1.201047,17.093687
26.622759,20.059929,19.722742,6.56283,24.651203
7.569331,7.2608166,7.74904,0.3085146,4.07585
22.814777,23.598831,22.984976,0.7840538,3.4366052
8.344132,10.658637,10.897189,2.3145046,27.738111
61.457466,63.925453,61.60399,2.467987,4.015764
100.59953,74.860855,71.20468,25.738678,25.585285
14.740716,13.956263,14.008828,0.7844534,5.321678
33.949673,36.490242,35.06401,2.5405693,7.48334
12.152103,12.825984,13.024742,0.6738806,5.5453825
24.001476,19.7576,19.620022,4.2438755,17.681726
69.04303,87.81771,83.148476,18.774681,27.192726
51.805077,65.30156,62.61801,13.496483,26.052433
10.550848,8.552795,8.95675,1.9980526,18.937366
176.32106,124.55796,118.37517,51.7631,29.3573
44.283802,47.447685,45.5037,3.1638832,7.1445603
35.22775,19.221903,20.20161,16.005846,45.435337
17.37658,23.010773,22.44853,5.6341934,32.424065
72.26998,87.513725,83.38563,15.243744,21.092773
116.026505,135.7117,129.11375,19.685196,16.96612
23.209433,25.687643,24.974758,2.4782104,10.6776
67.95197,84.73156,81.13696,16.779587,24.693304
1.6075605,2.0567708,2.9848812,0.4492103,27.9436
97.84373,77.50206,74.3245,20.341667,20.789955
8.938933,9.076192,9.432738,0.13725853,1.5355135
20.838045,17.17475,17.039312,3.6632957,17.579844
8.700694,9.796296,10.095164,1.095602,12.592122
3.3317473,3.0253768,3.7804542,0.3063705,9.195491
26.154991,26.34067,25.554634,0.18567848,0.70991606
11.945926,11.842636,12.061489,0.103289604,0.8646429
59.844696,57.70067,55.111225,2.1440277,3.5826528
18.72721,16.63737,16.493677,2.08984,11.159377
82.93382,72.52339,68.81723,10.410431,12.552696
27.811766,33.40411,32.176033,5.5923443,20.107836
4.808761,4.3829207,5.061631,0.42584038,8.855511
14.432069,13.694259,13.730237,0.73781013,5.1122966
41.79526,27.114557,26.389864,14.680704,35.125286
3.7084525,4.5603986,5.2048264,0.8519461,22.97309
51.767574,84.5104,80.08052,32.742825,63.24968
44.530704,49.93545,47.95248,5.404747,12.137125
92.54542,98.01262,93.464264,5.467201,5.907587
54.98698,94.440605,89.47684,39.453625,71.75085
20.021242,19.52197,19.23028,0.4992714,2.4937084
25.909044,20.821928,20.44182,5.0871162,19.634518
3.8265314,4.76839,5.4085608,0.94185877,24.613903
2.3586023,4.029764,4.7238793,1.6711619,70.85391
54.508194,67.435524,64.369705,12.92733,23.716307
143.22589,153.77208,146.45384,10.546188,7.3633256
1.7064822,2.1905851,2.9944887,0.48410296,28.368475
110.971565,76.402054,72.71031,34.56951,31.151684
5.0824437,6.025636,6.587678,0.9431925,18.557854
32.119465,34.104927,33.00775,1.9854622,6.1814923
12.912432,15.044729,14.988012,2.1322975,16.513523
41.14397,47.670944,45.50367,6.5269737,15.863744
64.834885,75.34724,72.06538,10.512352,16.214037
8.868826,7.776123,8.229742,1.0927029,12.320716
6.70232,7.109192,7.592819,0.4068718,6.070611
88.83169,72.85118,69.12076,15.980507,17.989647
66.02845,66.182495,63.117203,0.1540451,0.2333011
8.226293,10.724947,10.9650345,2.4986544,30.374002
33.78402,43.632034,41.819794,9.848015,29.149921
39.778217,45.630623,43.63433,5.8524055,14.712588
7.1410866,6.651793,7.17196,0.48929358,6.8518085
9.678174,10.489981,10.824678,0.8118067,8.388015
59.95132,100.979675,95.667366,41.028355,68.43611
2.0287404,2.6056492,3.3975542,0.5769088,28.4368
31.681894,22.422129,21.904394,9.259766,29.22731
2.6060693,2.6069694,3.393957,0.00090003014,0.034535926
94.51507,53.231754,51.494396,41.283314,43.679085
6.5905476,6.3230705,6.8573184,0.26747704,4.058495
31.124971,32.432083,31.294912,1.3071117,4.1995597
1.3648645,1.339999,2.2304976,0.024865508,1.8218298
104.193,90.87869,87.11313,13.314308,12.778505
60.814003,82.17954,78.212494,21.36554,35.1326
4.427095,3.9574404,4.649187,0.46965456,10.60864
1.0402408,1.3728213,2.2306228,0.33258057,31.971498
64.593155,96.328384,91.150375,31.73523,49.130947
1.4272525,2.1254733,2.9337058,0.69822073,48.920616
50.94932,47.623913,45.8649,3.325409,6.5268955
76.12979,61.48311,58.61004,14.646683,19.239094
103.30835,100.01949,94.73393,3.2888565,3.1835341
47.502747,28.166996,27.31649,19.33575,40.70449
1.8542275,2.6325457,3.4276414,0.77831817,41.975334
42.089764,42.190052,42.03,0.10028839,0.23827264
92.42171,69.319984,66.48862,23.101723,24.995993
11.515041,11.97115,12.183693,0.45610905,3.960985
44.205063,27.791296,26.934158,16.413767,37.130966
4.678924,4.5267997,5.170547,0.1521244,3.2512689
4.524932,4.2817364,4.941828,0.24319553,5.374568
102.62388,77.55733,74.078384,25.066551,24.425652
19.131521,22.745516,22.178497,3.6139946,18.890263
1.4600797,1.8803618,2.8167176,0.42028213,28.784878
137.61942,120.38269,118.360176,17.236725,12.524922
223.24812,154.76514,148.04755,68.48299,30.675728
3.4216642,2.4759388,3.2589164,0.94572544,27.63934
5.9148855,6.5373383,7.0686145,0.62245274,10.523496
87.64758,101.16282,96.652824,13.515236,15.419975
21.103785,22.565586,22.076303,1.4618015,6.9267263
32.39814,37.345894,36.170788,4.947754,15.271722
2.6585681,3.628593,4.3700156,0.9700248,36.486736
53.78993,50.89028,49.759705,2.8996468,5.390687
34.561687,29.303434,28.433865,5.258253,15.21411
7.1017737,8.896491,9.266327,1.7947173,25.271395
5.6997185,6.437798,6.9753103,0.73807955,12.949403
78.163574,100.9646,96.74968,22.801025,29.17091
9.999396,10.709125,10.942839,0.70972824,7.097711
43.6184,22.216753,21.73704,21.401648,49.06564
8.847686,7.915613,8.361131,0.93207264,10.534649
94.36767,105.10414,100.417656,10.736473,11.377279
18.233519,20.871952,20.461578,2.6384335,14.470238
45.127132,41.935493,40.33054,3.191639,7.0725493
14.834417,11.818543,12.327951,3.015874,20.33025
54.04209,73.38446,69.59855,19.34237,35.791306
10.993455,8.278596,8.708259,2.714859,24.69523
81.28661,92.76767,89.74476,11.481056,14.124166
72.66607,80.8761,78.00941,8.21003,11.298299
5.929442,6.241588,6.776129,0.3121462,5.2643433
7.484464,7.6249285,8.079763,0.1404643,1.876745
65.77738,69.475174,67.166725,3.697792,5.621677
22.223248,20.034521,19.699707,2.1887264,9.848815
42.129196,60.484486,57.870884,18.35529,43.569046
87.05187,95.918526,91.18169,8.866653,10.185483
2.1859832,2.7951136,3.5994864,0.6091304,27.865284
214.15051,158.5384,150.61511,55.612106,25.9687
42.618446,56.686886,54.031033,14.0684395,33.010212
17.709723,19.470411,19.122234,1.7606888,9.941934
215.88478,235.18082,228.88493,19.296036,8.938117
103.80053,90.010155,85.398605,13.790375,13.285457
40.678898,40.003723,40.610947,0.6751747,1.6597664
4.558468,6.1003513,6.741736,1.5418835,33.8246
50.13953,39.40082,37.845974,10.7387085,21.417648
17.347118,19.808027,19.449184,2.460909,14.186269
153.99069,143.6242,136.47603,10.366486,6.731891
61.54341,93.10918,88.19028,31.565765,51.290245
