y_true_orig,y_pred_orig,abs_error,rel_error_percent
9.348269,0.0008616363,9.347408,99.99079
10.712591,5.823023,4.8895683,45.643192
1.5602674,5.7164793,4.156212,266.37817
12.798399,9.465232,3.333167,26.043625
12.416624,9.16573,3.2508936,26.181784
10.97703,7.937186,3.039844,27.692774
11.958787,8.982319,2.976468,24.889381
6.286188,9.255827,2.9696388,47.240692
11.800618,9.022909,2.777709,23.538673
8.716099,6.1146426,2.6014562,29.846567
9.1639,6.7156677,2.4482327,26.716055
6.561737,8.831877,2.2701397,34.596626
5.1393757,7.377828,2.2384524,43.55495
5.6903887,7.9164557,2.226067,39.11977
6.5943837,8.802315,2.207931,33.48199
6.0331616,8.211801,2.178639,36.111065
11.076935,8.982671,2.094264,18.90653
7.253462,9.266237,2.0127754,27.74917
9.644193,7.7276964,1.9164963,19.872025
10.595613,8.706967,1.8886452,17.824785
11.113699,9.265863,1.8478355,16.626648
10.827654,9.029688,1.797966,16.605314
7.0033746,8.760726,1.7573514,25.092922
10.792879,9.07191,1.7209692,15.945414
10.425328,8.715813,1.7095156,16.397715
10.725271,9.020588,1.7046833,15.89408
10.921328,9.231311,1.6900167,15.4744625
7.440788,9.093327,1.6525388,22.20919
10.245485,8.609424,1.6360617,15.968611
6.7195354,5.084855,1.6346803,24.327282
6.5227976,8.0704775,1.5476799,23.727242
7.62842,9.158802,1.5303822,20.061586
10.646513,9.120809,1.5257044,14.330555
10.303224,8.791255,1.5119686,14.674715
8.337635,9.838687,1.5010519,18.00333
10.590576,9.159434,1.4311419,13.513351
10.0649185,8.638526,1.4263926,14.171923
10.436621,9.0268545,1.4097662,13.50788
7.7716684,9.162881,1.3912125,17.90108
7.4093337,8.756087,1.3467536,18.176447
10.578012,9.266803,1.3112097,12.395616
10.82723,9.51945,1.3077803,12.078623
10.446001,9.1568575,1.2891436,12.341024
10.208536,8.945427,1.2631092,12.373069
9.96538,8.711953,1.2534266,12.57781
10.263208,9.065923,1.1972857,11.665802
8.161325,9.339463,1.1781378,14.435618
7.751332,8.913902,1.1625705,14.998332
10.104584,8.956043,1.1485405,11.366529
9.9492445,8.820116,1.1291285,11.3488865
9.593607,8.466099,1.1275082,11.752704
7.590674,8.716617,1.1259427,14.833238
7.238425,8.361417,1.122992,15.514315
7.9565396,9.062368,1.1058288,13.898363
8.234344,9.336399,1.1020555,13.383648
8.062937,9.15639,1.0934534,13.561478
7.7175794,8.798458,1.0808787,14.005411
8.576231,7.5512404,1.0249906,11.951527
8.748179,7.7594123,0.98876715,11.302547
7.457147,8.429384,0.9722371,13.037655
7.942463,8.91277,0.97030735,12.216705
6.9713774,7.9377747,0.9663973,13.862357
9.593541,8.699293,0.894248,9.321355
8.068884,8.959334,0.8904505,11.035608
8.374709,9.259401,0.8846922,10.563856
7.953644,8.803146,0.84950256,10.680672
10.009142,9.164595,0.8445473,8.437759
7.472801,8.314682,0.8418808,11.265933
8.348992,9.173507,0.8245144,9.875615
7.017743,7.8351555,0.8174124,11.647797
9.031282,8.224822,0.8064604,8.929633
8.721141,9.481503,0.7603617,8.718603
9.674712,8.925345,0.74936676,7.745623
8.233564,8.975861,0.7422962,9.015491
7.862563,8.602552,0.7399893,9.411553
9.959023,9.238154,0.72086906,7.238351
8.712343,9.423949,0.711606,8.167791
8.186768,8.841204,0.6544361,7.993828
8.051606,8.7037115,0.65210533,8.0990715
8.350149,8.966444,0.61629486,7.380645
8.421914,7.815466,0.6064482,7.200835
8.465749,9.071593,0.6058445,7.1564193
8.239778,8.8335705,0.5937929,7.2064195
7.894144,8.479954,0.5858097,7.4208136
9.866126,9.293056,0.5730705,5.8084655
8.3024435,7.729928,0.5725155,6.8957467
8.124649,8.675496,0.55084705,6.7799487
9.691332,9.142227,0.5491047,5.6659365
8.484302,9.020262,0.5359602,6.317081
6.6921577,7.2129016,0.52074385,7.7814045
8.537721,8.960776,0.42305565,4.955136
9.07211,9.4422,0.37008953,4.0794206
8.668367,8.321982,0.346385,3.995966
8.799869,9.13525,0.3353815,3.8112104
7.1206408,7.4510846,0.33044386,4.640648
8.454804,8.139862,0.31494236,3.7250106
8.702385,9.0036545,0.30126953,3.461919
9.294441,9.031607,0.26283455,2.8278682
9.181754,9.4331255,0.25137138,2.7377272
8.749615,8.5107565,0.23885822,2.7299285
7.7957954,8.027813,0.23201752,2.976188
8.872487,9.088504,0.21601677,2.4346812
8.92401,8.717935,0.20607567,2.3092272
9.578829,9.37344,0.20538902,2.1441977
8.131066,7.936564,0.19450235,2.3920891
7.759471,7.9482646,0.18879366,2.4330738
7.065859,7.235522,0.16966295,2.4011652
8.100025,8.249441,0.14941597,1.8446358
8.904856,8.773348,0.13150787,1.4768108
6.713677,6.5823827,0.13129425,1.9556236
9.287553,9.163662,0.12389088,1.3339453
8.826282,8.719824,0.10645771,1.2061445
8.922158,9.020903,0.09874439,1.1067321
9.569571,9.475831,0.09373951,0.97955817
8.116427,8.038945,0.07748222,0.9546346
9.230829,9.28918,0.058350563,0.632127
9.149813,9.177187,0.027374268,0.29917845
9.194686,9.22186,0.027173996,0.29554024
8.124677,8.105879,0.018797874,0.23136766
9.219615,9.203704,0.015911102,0.17257881
