y_true_orig,y_pred_orig,abs_error,rel_error_percent
9.348269,0.006313502,9.341956,99.932465
10.712591,6.148641,4.56395,42.603607
1.5602674,5.9173937,4.357126,279.2551
12.798399,9.407982,3.390417,26.490948
12.416624,9.191462,3.2251625,25.97455
10.97703,7.891609,3.0854206,28.107973
6.286188,9.277573,2.9913845,47.58662
11.800618,9.022161,2.7784576,23.545017
9.1639,6.7074585,2.4564419,26.805637
5.1393757,7.5282826,2.388907,46.482437
6.561737,8.844272,2.2825346,34.785522
5.6903887,7.967433,2.2770443,40.01562
6.0331616,8.206361,2.1731992,36.0209
6.5943837,8.741682,2.1472983,32.56253
11.958787,9.848613,2.1101742,17.645388
9.644193,7.5690846,2.075108,21.516659
8.716099,6.641722,2.0743766,23.79937
11.076935,9.0057335,2.0712013,18.698326
10.595613,8.557409,2.0382032,19.236296
7.253462,9.178859,1.9253969,26.544523
8.748179,6.8562984,1.891881,21.625996
10.425328,8.617759,1.8075695,17.338251
10.792879,8.990616,1.8022633,16.698631
11.113699,9.318161,1.795538,16.15608
7.0033746,8.798331,1.7949567,25.629883
10.725271,8.951099,1.7741718,16.541975
10.921328,9.287915,1.6334124,14.95617
10.245485,8.621327,1.6241579,15.852425
10.827654,9.239673,1.5879812,14.6659775
7.440788,8.993289,1.5525012,20.864742
10.646513,9.105631,1.5408821,14.473115
10.303224,8.766492,1.5367317,14.915057
10.590576,9.06548,1.5250959,14.4005
10.436621,8.914936,1.5216846,14.580242
6.5227976,8.0250225,1.5022249,23.030376
7.7716684,9.27032,1.4986515,19.283522
7.953644,9.420149,1.466505,18.438154
10.578012,9.19063,1.3873825,13.11572
8.337635,9.720292,1.382657,16.583324
6.7195354,5.345755,1.3737803,20.444572
7.4093337,8.77862,1.3692861,18.480556
10.82723,9.475556,1.3516741,12.484024
10.208536,8.856935,1.3516016,13.239916
7.62842,8.97614,1.3477201,17.667095
9.96538,8.625631,1.3397484,13.444028
8.576231,7.2461905,1.3300405,15.50845
7.751332,9.020097,1.268765,16.368347
10.446001,9.206369,1.2396317,11.867045
7.238425,8.477375,1.2389503,17.116297
10.263208,9.033199,1.2300091,11.984645
7.590674,8.809601,1.2189269,16.058218
8.161325,9.379168,1.2178421,14.9221115
9.9492445,8.770569,1.1786757,11.846887
7.017743,8.170979,1.1532354,16.43314
7.9565396,9.102491,1.1459517,14.40264
10.104584,8.959639,1.1449451,11.330948
8.062937,9.207257,1.1443205,14.192354
6.9713774,8.095727,1.1243496,16.128084
9.593541,8.499465,1.0940762,11.4043
7.457147,8.544784,1.0876365,14.5851555
8.234344,9.318819,1.0844755,13.170152
7.7175794,8.674494,0.9569144,12.399153
7.472801,8.4097,0.9368992,12.5374565
8.3024435,7.368529,0.93391466,11.2486725
7.942463,8.8412895,0.8988266,11.316724
9.959023,9.063221,0.8958025,8.994883
9.674712,8.803269,0.8714428,9.007428
8.239778,9.109032,0.8692541,10.549485
8.068884,8.932452,0.8635683,10.70245
7.862563,8.712621,0.8500576,10.811457
10.009142,9.159332,0.84980965,8.4903345
10.0649185,9.215642,0.84927654,8.437987
8.348992,9.131935,0.7829428,9.377692
8.233564,9.014221,0.7806568,9.481396
9.031282,8.261314,0.76996803,8.525567
8.721141,9.487426,0.76628494,8.786522
8.374709,9.136553,0.7618437,9.096957
8.712343,9.406168,0.69382477,7.963699
7.894144,8.569298,0.67515373,8.552589
8.465749,9.138731,0.6729822,7.94947
8.350149,9.021825,0.6716757,8.043877
8.186768,8.82443,0.6376629,7.7889457
9.866126,9.271477,0.5946493,6.0271816
9.593607,9.005718,0.5878887,6.1279216
7.1206408,7.677799,0.55715847,7.8245554
8.124649,8.681513,0.5568638,6.8540044
8.484302,9.012419,0.5281172,6.2246394
8.051606,8.563513,0.5119066,6.35782
9.691332,9.188109,0.50322247,5.1925006
9.578829,9.135695,0.44313335,4.626175
8.702385,9.134346,0.43196106,4.963709
8.421914,8.03967,0.3822441,4.5386844
6.6921577,7.0456834,0.35352564,5.2826853
8.116427,8.456885,0.34045792,4.194677
8.799869,9.137727,0.3378582,3.839355
9.07211,9.393261,0.32115078,3.5399787
8.749615,8.463878,0.28573704,3.2657099
8.668367,8.386794,0.2815733,3.2482853
7.759471,8.0274,0.26792908,3.4529297
8.826282,8.568624,0.257658,2.9192135
8.537721,8.766024,0.22830296,2.6740503
8.922158,9.137793,0.21563435,2.4168406
9.181754,9.381954,0.20020008,2.180412
8.904856,8.709555,0.19530106,2.1931973
9.294441,9.107865,0.18657589,2.0073922
7.7957954,7.9743967,0.17860126,2.2909946
8.92401,8.751372,0.17263794,1.9345331
8.872487,9.030775,0.158288,1.7840319
8.124677,8.274712,0.1500349,1.8466569
8.100025,8.22751,0.12748528,1.5738873
6.713677,6.835908,0.12223101,1.8206269
9.287553,9.183724,0.10382843,1.117931
7.065859,6.963226,0.102633,1.4525198
8.454804,8.358736,0.09606838,1.1362579
9.569571,9.645964,0.07639313,0.7982921
9.194686,9.152333,0.042352676,0.46062124
8.131066,8.160587,0.029520988,0.36306417
9.219615,9.200838,0.018776894,0.20366246
9.230829,9.221108,0.009720802,0.105308
9.149813,9.148162,0.0016508102,0.018042011
