y_true,y_pred,y_std,abs_error,rel_error_%
8.367144,7.0619917,8.139943,1.3051519,15.5985365
10.754143,9.008606,13.383928,1.7455368,16.231297
0.29836637,1.5582185,2.5243328,1.2598522,422.25006
4.3493996,7.4929543,8.27536,3.1435547,72.275604
16.081625,14.961081,17.353197,1.1205444,6.967856
21.822203,24.526619,26.543844,2.7044163,12.392957
1.8989137,1.261929,2.4242735,0.6369847,33.54469
35.195396,8.16458,9.050564,27.030815,76.80213
19.076302,7.524313,8.637958,11.551989,60.55675
5.4954157,5.3833413,6.300661,0.112074375,2.0394158
9.590512,16.220583,17.389206,6.6300707,69.13156
45.722828,18.99978,20.422848,26.723047,58.445744
