y_true,y_pred,y_std,abs_error,rel_error_%
0.698845,0.769773,1.6755942,0.07092798,10.149314
1.3971099,1.411551,2.2596843,0.014441133,1.0336432
5.160364,4.0954423,5.6748295,1.0649219,20.636564
3.0008488,3.5064883,4.256187,0.50563955,16.849886
0.54395765,0.8142358,1.7148755,0.27027816,49.68735
13.013121,14.377412,14.458898,1.3642912,10.483967
40.22554,28.28243,27.839767,11.9431095,29.690363
1.0958059,1.2153242,2.0908444,0.11951828,10.906884
6.510408,6.533158,7.051954,0.0227499,0.34943894
4.7279353,2.77358,4.4863777,1.9543552,41.336334
0.43421942,0.47286376,1.3816383,0.038644344,8.899727
2.5901346,3.8990164,4.5940485,1.3088818,50.53335
0.65473956,0.7410276,1.6395338,0.086288035,13.178986
1.4861828,1.233671,2.385286,0.25251186,16.990633
0.5317115,0.46788636,1.3857839,0.06382516,12.003719
0.58781016,0.6668583,1.6017929,0.07904816,13.447906
0.9708995,0.98295116,1.8583395,0.012051642,1.2412862
2.3609824,3.9383035,4.6196775,1.577321,66.80782
1.1622072,1.1365671,2.0157247,0.02564013,2.2061582
1.3639243,1.3903172,2.3003688,0.026392937,1.9350735
0.48282582,0.6001686,1.568905,0.11734277,24.303333
7.182418,9.635822,9.953093,2.4534044,34.158474
2.0775795,1.9564121,2.7823563,0.12116742,5.832144
0.26912576,0.31271914,1.253114,0.043593377,16.198145
16.613403,10.824127,11.076386,5.789276,34.84702
0.5215233,0.42642346,1.346966,0.09509984,18.235012
5.5490546,9.015796,9.367409,3.466741,62.474445
3.3305528,5.0498123,5.6763644,1.7192595,51.620846
1.0304313,0.81232953,1.9947385,0.21810174,21.166063
0.68662494,1.0462892,1.9210314,0.35966426,52.381474
0.66072637,1.3347619,2.7709084,0.6740355,102.01432
1.452996,2.0878742,2.8955696,0.63487816,43.69442
4.029401,5.2430067,6.0625687,1.2136059,30.118769
8.243538,10.553695,10.904914,2.3101568,28.023851
0.8356854,0.9675114,1.8430663,0.13182604,15.774602
2.1936836,3.1667385,3.899722,0.9730549,44.35712
4.8221908,4.2783537,4.9463415,0.5438371,11.277801
0.3492617,0.31008998,1.2523191,0.039171726,11.21558
3.327474,2.7470553,3.5159068,0.5804188,17.443226
0.9184207,1.0031195,1.8822304,0.084698796,9.222221
2.6847553,3.3076806,4.040041,0.6229253,23.20231
0.86607295,0.59753466,1.4995465,0.2685383,31.00643
16.267542,21.519659,21.204414,5.252117,32.28587
1.1998969,1.8432319,2.6634073,0.643335,53.615852
4.748064,4.1995835,5.048801,0.5484805,11.551666
0.99044627,0.8889662,1.7692956,0.10148007,10.245893
18.604063,3.5198202,4.236728,15.084243,81.08037
0.916151,0.85992813,1.7622566,0.056222856,6.136855
0.65764415,0.614056,1.527864,0.04358816,6.627925
0.71667945,0.8022921,1.6901273,0.085612655,11.94574
7.219108,6.0076084,6.901473,1.2114997,16.781847
94.8988,32.535122,32.198616,62.36368,65.71598
0.6935848,0.57448363,1.4758234,0.11910117,17.171824
0.40386814,0.455711,1.3739656,0.05184287,12.836583
0.9903464,0.66309667,1.5632155,0.3272497,33.043964
37.00755,12.179761,12.343998,24.82779,67.08844
1.0373328,1.523078,2.3653727,0.4857452,46.826363
7.2988987,12.106545,12.300282,4.8076468,65.86811
1.1684121,1.1331861,2.001191,0.035225987,3.01486
0.6356833,0.6129354,1.5101279,0.022747874,3.5784917
0.3626913,0.40398142,1.3479898,0.041290104,11.384365
0.85308194,1.1323328,1.999412,0.27925086,32.734356
1.2488143,1.3794501,2.3485467,0.13063574,10.460781
0.5736897,0.66714823,1.5695206,0.09345853,16.290781
0.7965107,1.0912182,2.3632114,0.29470754,36.99982
1.3873982,1.3238943,2.1950946,0.06350398,4.577199
0.6455857,0.6479465,1.5552077,0.0023607612,0.36567742
1.6458642,2.4635322,3.2381492,0.81766796,49.68016
1.1824013,0.95272195,1.8663458,0.22967935,19.424822
0.5742368,0.60470617,1.5157981,0.030469358,5.3060613
10.19763,12.918299,13.148283,2.7206688,26.679424
0.90656525,0.688146,1.5819846,0.21841925,24.093054
6.409843,11.648996,11.866913,5.2391534,81.73607
4.871676,5.469803,6.150234,0.5981269,12.277641
18.783031,7.840865,8.2746,10.942166,58.255596
0.40057614,0.41856885,1.3379611,0.017992705,4.4917064
0.75767994,0.5395278,1.4529673,0.21815217,28.792126
4.5212455,7.9174776,8.352693,3.3962321,75.11718
2.8142035,3.8969922,4.58502,1.0827887,38.47585
4.104666,5.918179,6.473112,1.8135128,44.18174
16.371204,11.944625,12.345831,4.4265795,27.038815
1.0004971,1.9773803,2.8941743,0.9768832,97.63978
1.5448068,1.8679283,2.6868708,0.32312143,20.916622
1.0796959,1.0424538,1.9854633,0.037242174,3.4493206
0.6843123,1.1761696,2.0379012,0.49185735,71.87615
3.397616,3.5894608,4.379633,0.19184494,5.6464577
0.47635064,0.7358272,1.6344504,0.25947657,54.47176
0.8004718,0.72154474,1.6153368,0.07892704,9.860065
0.42398313,0.39745766,1.3167484,0.026525468,6.2562556
1.074121,1.4250209,2.272941,0.35089993,32.668568
0.9740349,0.8570057,1.745022,0.11702919,12.014887
0.22089465,0.37652394,1.3256744,0.15562929,70.45408
2.4371903,4.0999584,4.783076,1.6627681,68.22479
9.054721,7.39242,7.8488283,1.6623011,18.35839
1.4016098,2.1152678,2.9315684,0.713658,50.917023
1.545932,1.5242517,2.4184084,0.021680355,1.4024132
1.0482038,1.4982405,2.3395312,0.45003664,42.93408
4.41023,2.2883263,3.0951023,2.121904,48.113224
