y_true,y_pred,y_std,abs_error,rel_error_%
2.4350703,5.965508,6.543474,3.5304377,144.98299
8.038001,8.543677,8.936508,0.50567627,6.29107
21.798893,12.326981,14.055466,9.471912,43.451344
17.192276,16.61711,16.597397,0.5751667,3.3454947
6.2303343,5.3443546,5.971931,0.88597965,14.220419
25.861357,24.879345,24.337372,0.9820118,3.797217
25.624779,23.2323,22.947273,2.392479,9.336584
18.00384,12.1982,12.4100485,5.8056393,32.246674
25.645237,26.089409,25.352255,0.4441719,1.7319859
7.077627,7.0409946,8.736119,0.036632538,0.5175822
2.656891,3.562573,4.2820616,0.90568185,34.08803
21.07588,20.807026,20.428587,0.26885414,1.2756485
4.943067,4.68965,5.3379917,0.25341702,5.126716
11.738315,10.328305,11.368444,1.4100094,12.012027
1.8241668,4.103343,4.8091063,2.2791762,124.94341
8.024095,5.761225,6.4011736,2.2628694,28.200932
6.147562,8.138794,8.559392,1.9912319,32.390594
23.272278,21.162317,20.728765,2.1099606,9.066412
6.3034544,5.433643,6.0451055,0.86981153,13.798966
3.9265497,6.6094623,7.2948895,2.6829126,68.327484
9.669041,8.98676,9.684104,0.68228054,7.056342
25.443123,26.684093,25.890999,1.2409706,4.8774304
9.450407,9.369281,9.737327,0.08112621,0.8584415
3.3230183,2.5404232,3.3691278,0.78259516,23.550732
26.640461,26.499308,25.74345,0.14115334,0.5298457
6.474873,3.8935933,4.6140757,2.5812798,39.866108
24.178795,25.684647,24.949032,1.5058517,6.227985
25.53785,23.71209,23.145176,1.8257599,7.149231
10.57371,8.958851,10.706427,1.6148596,15.272403
10.228157,9.5011,9.861184,0.72705746,7.108392
8.52065,8.313535,10.229601,0.20711517,2.430744
17.671139,15.394705,15.37228,2.276434,12.882215
21.245684,23.05597,23.033218,1.8102856,8.520722
25.150745,23.687922,23.292622,1.4628239,5.8162246
10.2001295,8.839368,9.2069025,1.3607616,13.3406315
22.647057,19.49385,19.180025,3.1532059,13.923248
26.487553,25.421757,24.755459,1.0657959,4.0237613
3.0612535,3.353383,4.1517315,0.29212952,9.542807
25.799166,21.74512,21.334526,4.0540466,15.713867
6.7713027,7.75418,8.20811,0.98287725,14.515335
13.336652,14.284508,14.331493,0.94785595,7.107151
4.597882,4.454222,5.1162395,0.14365959,3.1244733
24.456844,23.593882,23.153532,0.8629627,3.5285122
13.065789,13.950793,14.000296,0.88500404,6.773445
18.07214,23.876059,23.656044,5.803919,32.115284
5.0912395,7.0397787,7.524467,1.9485393,38.272396
