y_true_orig,y_pred_orig,abs_error,rel_error_percent
35.195396,7.780162,27.415234,77.89438
45.722828,19.999907,25.722921,56.25838
19.076302,7.3489885,11.727313,61.475822
9.590512,19.622927,10.032414,104.607704
10.754143,1.2165959,9.537547,88.68719
21.822203,27.496012,5.673809,26.000168
16.081625,10.931595,5.15003,32.02431
4.3493996,9.134342,4.7849426,110.01386
1.8989137,0.5191903,1.3797234,72.65856
0.29836637,1.2085965,0.9102301,305.0713
5.4954157,5.9056563,0.41024065,7.4651427
8.367144,8.394984,0.027840614,0.3327374
