y_true_orig,y_pred_orig,abs_error,rel_error_percent
11.024265,2.8597965,8.164469,74.059074
10.759451,8.3728285,2.3866224,22.181639
11.792779,9.426183,2.3665962,20.06818
5.4655943,7.3069687,1.8413744,33.690285
9.8093405,8.201141,1.6081991,16.39457
8.882265,7.58229,1.2999749,14.635625
9.509009,8.4052925,1.1037169,11.607065
7.2673035,8.194572,0.927269,12.759464
8.862432,8.163236,0.69919586,7.889436
6.808007,7.2553596,0.4473529,6.570982
8.817642,8.461367,0.35627556,4.0404854
7.7064166,8.061469,0.35505247,4.607232
