y_true,y_pred,y_std,abs_error,rel_error_%
1.7875829,2.7700248,3.5547636,0.9824419,54.959236
1.2110275,1.967236,2.7948449,0.75620854,62.44355
1.3169031,1.2136278,2.1465466,0.1032753,7.842285
0.9074273,0.9842627,1.8883967,0.076835394,8.467388
0.23174164,0.59088206,1.5856439,0.35914043,154.9745
9.710263,3.2605329,4.0624394,6.4497304,66.42178
0.53952587,0.71302295,1.6219082,0.17349708,32.157326
2.287888,2.2192678,3.0683634,0.068620205,2.9992816
49.00968,49.460964,49.45741,0.4512825,0.9208028
0.22527945,0.43847844,1.426811,0.21319899,94.637566
9.4453,19.238731,19.748482,9.793431,103.68576
4.3847747,5.4057474,6.080991,1.0209727,23.284498
4.039546,5.5785875,6.1672597,1.5390415,38.099365
21.882792,21.340714,25.924833,0.542078,2.4771886
21.66997,7.3596067,7.8617587,14.310363,66.03776
4.7931895,4.899801,5.642839,0.10661125,2.2242236
0.2365147,0.14966087,1.1080468,0.08685383,36.72238
2.1790705,1.2476065,2.1547716,0.93146396,42.74593
13.619634,15.17375,15.807787,1.5541162,11.4108515
2.4103477,3.0113468,3.77511,0.6009991,24.934126
0.8150554,0.8304442,1.7236605,0.015388846,1.8880737
0.87589103,1.0756347,1.9536707,0.19974369,22.804628
8.097983,13.213347,13.431013,5.115364,63.16837
1.5248007,2.0650322,2.8943036,0.5402316,35.429653
5.639486,6.24358,6.8554487,0.604094,10.7118635
11.658342,4.107829,4.7991834,7.5505133,64.76489
34.254456,12.469657,13.513006,21.784798,63.596973
8.103002,13.693191,13.885264,5.590189,68.98911
3.719696,3.446773,4.173748,0.272923,7.3372393
7.6581755,9.211888,10.783635,1.5537128,20.288288
32.635532,29.360653,32.073235,3.2748795,10.034705
11.594785,14.920509,15.061632,3.3257246,28.682934
7.6765494,12.766514,14.356573,5.0899644,66.30537
2.1580145,3.0972934,3.8513021,0.93927884,43.525143
2.3602216,2.770128,3.5360606,0.4099064,17.367283
4.957125,4.964542,5.6010857,0.007416725,0.14961746
8.130707,10.243252,11.473135,2.112545,25.982306
0.79629034,0.88531744,1.7774224,0.08902711,11.180232
29.214302,19.545229,19.745428,9.669073,33.097054
46.51775,35.214996,35.026474,11.302753,24.297724
9.417469,8.517774,9.018759,0.8996954,9.553473
53.931953,52.58626,55.14153,1.3456917,2.4951658
11.33856,7.580043,8.543416,3.7585173,33.148098
0.6216449,0.74953806,1.6574326,0.12789315,20.573345
11.73369,11.427213,12.039267,0.30647755,2.6119452
26.406212,24.264473,24.621101,2.141739,8.110739
11.729093,6.315429,6.9592695,5.4136634,46.155857
1.2243255,1.8512251,3.2241924,0.6268996,51.20367
10.3155575,13.636814,14.125411,3.3212566,32.19658
2.8707204,3.9367638,7.590167,1.0660434,37.135048
7.2203994,10.23382,11.3143635,3.0134206,41.73482
12.508557,4.9101744,5.5877013,7.598383,60.74548
3.457089,5.614192,6.2067914,2.157103,62.39652
8.099159,3.4611325,4.29414,4.6380267,57.265533
27.489618,26.079632,26.595518,1.4099865,5.1291604
