y_true,y_pred,y_std,abs_error,rel_error_%
0.54152846,0.95252025,1.8385155,0.4109918,75.89477
0.38052866,0.6870264,1.5886612,0.30649772,80.54524
0.43502,0.3937867,1.3405797,0.0412333,9.478484
0.31375897,0.33587408,1.2664696,0.022115111,7.0484395
0.15302488,0.30696264,1.2887722,0.15393776,100.59656
3.1522927,0.9799708,1.8705107,2.1723218,68.91244
0.21291323,0.2606523,1.1917703,0.047739074,22.421844
0.6937967,0.6886879,1.5954626,0.0051087737,0.73635024
14.721128,13.556903,14.129009,1.1642256,7.908535
0.15347931,0.26198655,1.233449,0.108507246,70.69829
2.6977167,5.4964623,6.3148336,2.7987456,103.74498
1.3697424,1.7578983,2.6013012,0.38815594,28.33788
1.2285303,1.8392942,2.6649392,0.6107639,49.715004
7.0109324,4.5449815,6.356087,2.465951,35.17294
7.1435747,2.3418188,3.1457772,4.801756,67.217834
1.4706755,1.6051953,2.4801793,0.13451982,9.146805
0.15283063,0.08397254,1.0353758,0.06885809,45.055164
0.7301967,0.39670303,1.3301109,0.33349368,45.67176
4.327595,3.8986068,4.8417153,0.42898846,9.91286
0.6607053,1.0224497,1.8995641,0.3617444,54.751244
0.27740782,0.31962514,1.2439975,0.042217314,15.218501
0.29235125,0.4013269,1.3207841,0.10897565,37.27559
2.5839262,4.2130585,4.9119434,1.6291323,63.048714
0.47617984,0.6916541,1.5915338,0.21547425,45.250603
1.7764882,1.9605126,2.7952487,0.18402445,10.35889
3.5777285,1.4430258,2.3008523,2.1347027,59.666428
12.044678,4.022999,5.045423,8.021679,66.599365
2.4521039,4.313532,5.0078106,1.861428,75.91147
1.1464664,1.2336769,2.1024728,0.087210536,7.6068993
2.3245292,2.9935079,4.1863236,0.6689787,28.779106
10.183313,6.2437344,7.763462,3.939579,38.68661
3.4688046,4.559398,5.2447486,1.0905936,31.44004
2.467876,3.1025372,4.183137,0.6346612,25.7169
0.66949946,1.0357795,1.9122447,0.36628002,54.709534
0.75077885,1.0228591,1.9029108,0.27208024,36.23973
1.57171,1.6035714,2.444883,0.031861424,2.027182
2.623592,3.386641,4.463453,0.7630491,29.08414
