y_true,y_pred,y_std,abs_error,rel_error_%
7.590674,8.881426,0.8471596,1.2907519,17.004444
7.238425,8.379841,0.8475715,1.1414161,15.7688465
10.446001,9.564807,0.87879765,0.8811941,8.435708
10.792879,9.243406,0.85012156,1.5494728,14.356437
8.186768,8.957114,0.8805702,0.77034664,9.409657
7.4093337,8.829364,0.85607296,1.4200301,19.165422
10.590576,9.157764,0.84714043,1.4328117,13.5291195
7.457147,8.615105,0.85577744,1.1579576,15.528157
6.713677,6.841854,0.96877307,0.12817717,1.9091947
7.7175794,8.735766,0.87659955,1.018187,13.193088
8.116427,9.180854,0.93124175,1.0644264,13.11447
9.959023,9.418113,0.8509255,0.5409107,5.431363
8.749615,8.612336,0.8429889,0.13727856,1.5689669
10.712591,7.942359,1.5676163,2.7702322,25.85959
6.0331616,8.219055,0.84649265,2.1858935,36.23131
7.953644,9.863159,0.86624473,1.9095154,24.008057
8.374709,8.952846,0.8592276,0.57813644,6.9033613
10.009142,9.464113,0.8539895,0.5450287,5.4453087
10.245485,8.908455,0.91469187,1.3370304,13.049947
10.303224,8.985873,0.8424986,1.3173504,12.785809
9.230829,9.366007,0.84819096,0.13517761,1.4644146
8.233564,8.916338,0.8496267,0.6827736,8.292564
10.595613,8.905286,0.84339494,1.6903267,15.953081
8.92401,8.944386,0.84377396,0.020375252,0.22831945
8.124649,8.731031,0.85517156,0.60638237,7.46349
6.5943837,9.0178995,0.84927166,2.4235158,36.75121
8.337635,9.887214,0.94700426,1.5495787,18.58535
8.826282,8.906123,0.84419173,0.079841614,0.9045895
8.904856,9.0211525,0.8494412,0.11629677,1.3059927
8.702385,9.911457,1.0754722,1.2090721,13.893572
9.1639,7.6918116,1.2760398,1.4720888,16.063997
8.051606,8.7756,0.8475214,0.72399426,8.991924
11.113699,10.003617,0.9970767,1.1100817,9.988408
8.668367,8.33062,0.8422261,0.33774757,3.8963227
10.208536,9.253042,0.84890604,0.9554939,9.359755
9.031282,8.1364155,0.8406776,0.89486694,9.908525
10.82723,10.129928,0.99594957,0.6973028,6.44027
8.799869,9.040886,0.8467469,0.24101734,2.7388744
7.7716684,8.898182,0.8804199,1.1265135,14.495131
8.576231,7.262845,0.91167265,1.313386,15.314256
7.862563,8.559738,0.86093795,0.697175,8.86702
6.7195354,5.546599,1.1911817,1.1729364,17.455618
8.421914,7.976096,0.9642136,0.44581795,5.2935467
7.9565396,9.299382,0.84766066,1.3428426,16.877218
10.0649185,9.457357,0.87025493,0.6075611,6.0364237
7.017743,8.527921,0.92952204,1.5101776,21.51942
5.1393757,7.0045595,0.8665268,1.8651838,36.29203
8.748179,9.240067,0.97925913,0.4918871,5.6227365
9.593607,9.366611,0.8710086,0.22699642,2.3661218
9.348269,5.882688,2.0267396,3.4655814,37.071903
9.569571,9.920791,0.96839595,0.35122013,3.6701765
7.253462,9.557847,0.8509642,2.3043852,31.769455
10.425328,8.949199,0.8452595,1.4761295,14.159069
6.286188,9.300724,0.8613466,3.014536,47.95491
10.263208,9.247645,0.927142,1.015563,9.895181
9.674712,9.101612,0.85068595,0.5731001,5.9236913
7.7957954,8.182084,0.8489254,0.38628864,4.9550896
9.644193,9.340587,1.2866745,0.30360603,3.148071
9.181754,9.72604,0.8449491,0.5442858,5.927906
10.725271,9.196943,0.849758,1.528328,14.2497835
9.866126,9.623178,0.8415458,0.24294853,2.4624512
9.9492445,9.009378,0.88695174,0.93986607,9.446607
8.161325,9.613536,0.90443546,1.4522104,17.793806
8.3024435,9.132037,1.208102,0.82959366,9.992163
8.100025,8.02569,0.84710103,0.0743351,0.9177144
8.350149,9.153732,0.8814843,0.80358315,9.623578
10.578012,9.794296,0.8546216,0.7837162,7.4089174
8.716099,9.239463,1.5937084,0.52336407,6.004568
8.721141,9.687812,0.84600663,0.966671,11.084227
10.646513,9.228247,0.847322,1.4182663,13.321416
10.436621,9.306244,0.8929648,1.1303768,10.83087
6.561737,8.905853,0.8515683,2.3441162,35.72402
7.0033746,8.457827,0.8543392,1.454452,20.767874
8.537721,9.502569,0.86598957,0.9648485,11.301008
8.484302,9.141495,0.84635824,0.6571932,7.74599
8.348992,9.180602,0.84515905,0.8316097,9.9606
6.9713774,7.9451084,0.857709,0.97373104,13.967557
10.827654,9.51313,0.8772586,1.3145237,12.140429
8.131066,7.9955406,0.9687379,0.1355257,1.6667643
12.416624,9.902023,0.8600871,2.5146008,20.251888
7.942463,8.843212,0.8820292,0.9007492,11.340931
9.149813,9.161263,0.8467492,0.0114507675,0.12514757
11.076935,9.1224575,0.859814,1.9544773,17.644567
11.958787,10.770833,0.89226764,1.187954,9.933733
8.062937,9.664555,0.91687304,1.6016178,19.86395
7.472801,8.2447605,0.8463481,0.7719593,10.330254
9.578829,9.999386,0.8652172,0.42055702,4.390485
9.07211,9.504569,0.85924506,0.43245888,4.766905
1.5602674,5.6458073,1.2481538,4.08554,261.8487
10.921328,9.621773,0.87586546,1.2995548,11.899238
5.6903887,7.3555384,0.8505371,1.6651497,29.262495
12.798399,9.685823,0.84522676,3.1125755,24.32004
8.922158,9.414175,0.9092829,0.4920168,5.5145493
7.440788,9.118342,0.85709417,1.6775546,22.54539
8.234344,9.523912,0.8444558,1.2895689,15.660859
9.219615,9.246482,0.84417707,0.026866913,0.29141036
8.068884,9.231,0.85902834,1.162116,14.402439
7.62842,9.074759,0.86314476,1.4463387,18.959871
9.194686,9.294343,0.84665257,0.09965706,1.0838549
8.124677,9.021972,0.9465359,0.897295,11.04407
9.691332,9.297524,0.85199547,0.3938074,4.0635014
9.593541,9.489777,0.88396376,0.103764534,1.0816083
7.751332,8.882449,0.85107875,1.1311173,14.592555
