y_true,y_pred,y_std,abs_error,rel_error_%
0.66890347,0.6440176,1.6057334,0.024885893,3.7204013
1.3312005,1.4698946,2.3185196,0.13869417,10.418729
17.323566,2.1655796,2.9550483,15.157987,87.49923
0.6091748,0.60504794,1.5503784,0.004126847,0.6774487
4.6363134,2.2390237,3.0323591,2.3972898,51.70681
0.815335,0.93797207,1.8313333,0.12263709,15.041313
0.77927285,1.0371835,1.9120107,0.25791067,33.096325
20.118357,18.858284,18.568813,1.2600727,6.2632985
7.848412,7.4687414,7.910735,0.37967062,4.8375473
4.3527665,5.588947,6.168913,1.2361803,28.399876
0.06263914,0.16813618,1.1769619,0.10549704,168.42032
1.5231068,0.9953321,1.8633186,0.5277747,34.651196
13.341914,12.94027,13.0806265,0.40164375,3.0103908
1.6024072,1.5214715,2.3708837,0.08093572,5.0508833
7.267589,8.629938,9.016102,1.362349,18.745544
0.6443298,0.4272149,1.3482913,0.2171149,33.696236
0.92708963,0.77941155,1.6670651,0.14767808,15.929213
0.919246,0.82161963,1.7331307,0.09762639,10.620268
1.524093,1.5898674,2.4285915,0.06577432,4.315637
45.414005,29.284245,28.287983,16.12976,35.51715
8.854174,10.2234,10.656798,1.3692265,15.464191
0.29352704,0.37514317,1.3501076,0.08161613,27.80532
0.8966625,1.1216514,1.9848161,0.22498894,25.09182
6.038687,7.7040386,8.122,1.6653514,27.578037
0.19723357,0.31159294,1.2447603,0.114359364,57.98169
2.7488062,3.1378088,4.0945377,0.38900256,14.151691
3.22962,1.5846071,2.4166632,1.6450129,50.93518
11.882294,13.545263,14.13892,1.6629696,13.995359
0.43092135,0.4901319,1.3981103,0.05921057,13.7404585
0.05876692,0.12802292,1.1142651,0.06925601,117.84863
0.67596054,0.8423383,1.7391895,0.16637778,24.613537
3.318969,3.5090117,4.33082,0.19004273,5.7259564
32.223263,13.204275,14.310343,19.018988,59.02254
2.2734003,1.7217994,2.5433218,0.55160093,24.263256
18.847544,18.870579,18.563118,0.02303505,0.12221778
2.5420628,2.7776136,3.542094,0.23555088,9.266131
3.478616,2.2954586,3.0797799,1.1831574,34.012302
1.0780467,0.938846,1.8398696,0.13920069,12.912306
4.852018,4.235999,4.9714994,0.6160188,12.6961355
0.9698443,0.9051243,1.8273784,0.064719975,6.6732335
0.74395025,0.7253587,1.6159434,0.018591523,2.4990277
2.2198339,0.64476335,1.5386952,1.5750705,70.95443
10.925558,11.479302,11.644568,0.5537443,5.068339
8.6018095,10.451589,10.748426,1.8497791,21.504534
3.1111603,0.9026599,1.7798871,2.2085004,70.98639
0.552021,0.6345569,1.6699758,0.08253586,14.951579
0.96228015,1.0489955,1.9273843,0.08671534,9.011444
0.4442664,0.6689167,1.5613877,0.2246503,50.56657
12.332672,16.378597,16.230667,4.045925,32.806557
0.6362627,0.61332273,1.516254,0.02293998,3.6054258
0.21943843,0.43412519,1.3470132,0.21468675,97.83462
41.246765,17.122463,16.948095,24.124302,58.487743
0.49851212,0.624133,1.5167801,0.12562087,25.199162
5.7210865,6.6343594,7.1268783,0.91327286,15.963277
0.73184717,0.7313907,1.6702853,0.00045645237,0.0623699
1.3719406,1.1452551,2.0078132,0.22668552,16.522984
6.3749022,6.784401,7.275832,0.4094987,6.423607
0.5489439,0.57337666,1.4740865,0.024432778,4.45087
2.861672,2.756466,3.6798506,0.10520601,3.6763828
0.7915319,0.8266287,1.7054449,0.035096765,4.43403
2.9300013,2.9319613,3.7098985,0.0019600391,0.06689551
2.1325755,2.4067147,3.186666,0.27413917,12.85484
1.117312,0.9488257,1.8343406,0.16848624,15.079605
0.071264066,0.35208154,1.3829266,0.28081748,394.052
6.0708075,5.5695515,6.1638885,0.501256,8.256825
2.5239851,1.4040155,2.2684906,1.1199696,44.373066
3.3234828,2.0650158,2.861049,1.258467,37.86591
0.36924177,0.4372577,1.3500054,0.06801593,18.420433
23.23017,12.666226,12.7611065,10.563943,45.4751
0.5346296,0.49811187,1.4009963,0.03651771,6.8304696
1.7017086,2.3281174,3.4048905,0.6264088,36.81058
0.17849399,0.25989372,1.2104831,0.081399724,45.603622
0.7935941,0.85281837,1.7319422,0.059224248,7.462788
19.355814,20.379755,20.304214,1.023941,5.2900953
2.0483441,1.7168589,2.5502615,0.33148527,16.183086
22.382202,22.06928,21.54593,0.31292152,1.3980819
1.9409418,4.198703,5.044321,2.257761,116.32296
1.296881,1.3008392,2.1471524,0.0039582253,0.30521116
0.5727635,0.7062788,1.6085486,0.1335153,23.31072
1.7046803,1.6743324,2.496444,0.030347943,1.7802718
0.7734724,0.62627125,1.5207658,0.14720118,19.031212
1.1397499,1.5144427,2.361267,0.3746928,32.875004
18.595133,20.061962,19.743254,1.4668293,7.8882427
11.021139,9.723363,10.048852,1.2977762,11.775336
0.33385146,0.26150194,1.1982303,0.07234952,21.671171
0.5344375,0.5511054,1.5759351,0.016667902,3.118775
3.9487276,1.5262365,2.364188,2.422491,61.34865
21.885454,18.20432,17.946993,3.6811333,16.82
0.7585619,0.65886235,1.557869,0.09969956,13.143232
43.04371,31.423626,30.336391,11.620083,26.996008
3.238611,3.0147843,3.7577064,0.22382665,6.9111924
13.615095,14.366468,14.355728,0.7513733,5.518678
5.6349583,4.8699646,5.481721,0.76499367,13.575853
7.386851,7.768284,8.188976,0.381433,5.163676
18.50573,23.617002,23.013695,5.111273,27.619947
0.50626904,0.6113293,1.5374153,0.10506028,20.751867
0.7339515,0.7699133,1.7393456,0.035961807,4.8997526
1.1294664,1.2865679,2.1387846,0.15710151,13.909357
2.046092,2.4873536,3.2564027,0.44126153,21.566065
1.298103,0.9806237,1.8488792,0.31747925,24.45717
3.350041,1.8590832,2.6749775,1.4909577,44.50566
2.407463,3.000617,3.7408998,0.59315395,24.638132
18.892351,19.522896,19.162685,0.63054466,3.337566
16.361288,11.889938,12.032529,4.4713497,27.328836
11.812639,12.841419,12.979491,1.02878,8.709146
7.1726747,8.526401,8.892617,1.3537259,18.873377
1.2710057,1.3218272,2.1742558,0.050821424,3.9985204
