y_true,y_pred,y_std,abs_error,rel_error_%
8.771583,6.4999714,4.5850744,2.2716112,25.897392
1.7016611,4.876397,1.4570975,3.174736,186.56688
0.0,0.31278348,1.3104706,0.31278348,31278348.0
9.841949,10.871892,2.7294223,1.0299425,10.464822
0.0,0.1791346,2.2750344,0.1791346,17913460.0
0.0,0.0,3.0394945,0.0,0.0
0.0,0.0,1.8240019,0.0,0.0
0.0,6.388422,2.1865416,6.388422,638842240.0
8.729761,12.5165205,1.7112001,3.7867594,43.377583
0.0,0.0,1.8852707,0.0,0.0
5.7461953,11.622505,4.5962405,5.87631,102.26436
14.918719,5.0276213,1.1982825,9.891098,66.29991
0.0,11.709855,2.8843713,11.709855,1170985500.0
20.287344,17.444193,2.1829355,2.843151,14.014408
0.0,11.4821825,2.0189447,11.4821825,1148218200.0
2.8362432,5.4731255,2.4107368,2.6368823,92.970955
14.541107,8.845749,1.336916,5.6953583,39.167294
0.98251706,6.4153557,3.3015125,5.4328384,552.95105
4.9010334,7.9650803,1.6006496,3.0640469,62.518387
0.0,0.022589445,1.7587879,0.022589445,2258944.5
0.0,0.0,2.0246305,0.0,0.0
8.768844,14.372999,2.833825,5.6041555,63.909855
0.0,3.2482653,1.7135454,3.2482653,324826530.0
0.0,3.0207953,1.4007952,3.0207953,302079520.0
8.647792,6.8318396,2.4217358,1.8159523,20.99903
3.579613,9.85798,4.607651,6.278367,175.39235
0.0,1.9803152,1.4718357,1.9803152,198031520.0
0.0,3.5018375,4.725966,3.5018375,350183740.0
2.7544637,5.269164,1.5242006,2.5147004,91.29546
2.1648467,11.957548,4.048871,9.792702,452.3508
1.1490346,4.5734215,2.0849028,3.424387,298.02295
0.0,17.930237,2.9745488,17.930237,1793023700.0
827.85657,196.11507,2.8959653,631.7415,76.3105
10.679123,8.8240185,1.8623619,1.8551044,17.371317
0.0,12.194289,1.4355158,12.194289,1219429000.0
25.899075,26.901085,2.2507155,1.0020103,3.868904
0.0,2.409278,1.3542279,2.409278,240927790.0
15.03394,12.419639,3.7282732,2.6143017,17.389332
3.709217,29.817665,2.8837764,26.108448,703.88025
8.9693985,8.790738,3.677371,0.1786604,1.9918883
7.8778,3.915504,1.3687123,3.962296,50.29699
0.0,1.4095097,1.4214686,1.4095097,140950960.0
0.0,2.356782,1.3177879,2.356782,235678190.0
0.0,0.0,2.554769,0.0,0.0
0.0,0.9199197,1.8883094,0.9199197,91991976.0
0.0,9.753943,5.754616,9.753943,975394370.0
0.0,0.0,1.8952949,0.0,0.0
3.614721,5.7960434,1.2520378,2.1813223,60.345524
19.396181,15.910066,1.531866,3.4861155,17.973206
8.0486145,5.6223373,1.7996997,2.4262772,30.145277
0.0,4.522584,1.5740583,4.522584,452258400.0
0.0,0.0,1.2775216,0.0,0.0
0.0,1.0859712,1.1565709,1.0859712,108597120.0
14.176707,15.836762,1.3880291,1.6600552,11.709738
3.7327964,6.4058514,5.166141,2.673055,71.60998
9.270578,9.757571,1.7469075,0.48699284,5.253101
19.754404,12.327531,1.5050671,7.426873,37.59604
19.847387,3.6751976,1.2826174,16.17219,81.48271
23.583395,19.278044,2.149232,4.3053513,18.25586
0.0,2.2130926,1.2773588,2.2130926,221309250.0
0.0,0.0,2.5195148,0.0,0.0
9.407877,9.94776,1.5039648,0.53988266,5.7386236
3.4741368,8.354385,1.9032897,4.8802485,140.4737
10.612923,8.927755,5.430529,1.6851673,15.878447
29.75794,24.069914,2.0730207,5.6880264,19.114313
23.954395,12.8624115,2.180181,11.091984,46.304585
0.0,3.2097044,1.3081616,3.2097044,320970430.0
5.981798,3.6258492,1.4048246,2.355949,39.385296
0.0,0.0,1.3818799,0.0,0.0
4.7977524,1.9758103,1.3852504,2.821942,58.818005
0.0,8.924333,5.7748013,8.924333,892433300.0
5.530942,8.111585,2.3571239,2.5806427,46.658287
5.38344,2.8512945,1.6246837,2.5321455,47.035828
0.0,0.8151765,3.482748,0.8151765,81517650.0
16.043385,20.12876,2.237918,4.085375,25.464544
0.0,10.371859,1.7912154,10.371859,1037185900.0
19.879099,33.619274,3.284087,13.740175,69.118706
5.026334,3.3864589,1.1269321,1.6398749,32.625668
3.2053308,4.624193,1.9613034,1.4188623,44.265705
0.0,4.983737,1.1409453,4.983737,498373700.0
0.77335894,1.5793984,1.4065078,0.80603945,104.225784
0.0,0.0,1.9407259,0.0,0.0
25.831968,12.46693,2.0606554,13.365038,51.738365
0.0,7.775465,2.1743813,7.775465,777546500.0
10.438109,6.832078,2.7210712,3.6060314,34.546787
10.509902,9.183753,5.594586,1.326149,12.618091
35.69054,11.707548,2.2454863,23.982992,67.19706
0.0,0.07069564,1.8245419,0.07069564,7069564.0
9.623895,5.2505064,1.7140986,4.3733883,45.44302
0.0,7.457095,2.1334023,7.457095,745709500.0
28.989845,20.501986,1.2625327,8.48786,29.278734
0.0,0.0,1.1213771,0.0,0.0
0.0,0.0,1.293965,0.0,0.0
6.903469,16.0259,1.7979156,9.122431,132.14272
33.72671,11.852767,1.4666631,21.873943,64.85644
3.3958151,3.012375,2.6466038,0.38344002,11.291546
3.9080997,3.9324312,4.916049,0.02433157,0.6225934
0.0,5.677043,1.1275294,5.677043,567704260.0
0.0,0.2182653,1.3683974,0.2182653,21826530.0
