y_true,y_pred,y_std,abs_error,rel_error_%
8.984475,8.587984,9.101325,0.39649105,4.413069
10.139506,10.93319,11.152449,0.793684,7.8276396
30.897558,28.246832,27.307926,2.6507263,8.579081
5.838352,5.0986633,5.729709,0.7396889,12.66948
40.340755,27.759626,26.97603,12.581129,31.187143
22.992647,19.24777,19.128706,3.7448769,16.28728
9.60598,8.84159,9.206038,0.76439,7.9574385
37.16943,35.23772,34.020294,1.9317093,5.1970377
40.50298,41.681065,39.846413,1.1780853,2.9086387
33.912468,34.03096,32.716637,0.11849213,0.3494058
0.6473936,1.588772,2.7729394,0.9413785,145.41054
8.8848,6.299404,6.8209743,2.5853958,29.099089
40.076992,41.140057,39.48593,1.0630646,2.6525557
18.03951,17.888268,17.649319,0.15124321,0.8383997
37.49844,39.245388,37.617554,1.7469482,4.6587224
3.970773,4.465269,5.106727,0.4944961,12.453397
7.0663943,5.0962644,5.6990914,1.97013,27.880272
10.984229,9.640944,9.966709,1.3432856,12.229219
3.6191022,6.0207644,6.5625944,2.401662,66.36072
42.502525,40.73589,39.03904,1.7666359,4.1565433
38.616188,40.71304,39.06299,2.0968513,5.4299803
4.6450143,3.0307302,3.8223279,1.614284,34.753048
6.5893345,6.9740906,7.453889,0.3847561,5.8390737
42.413483,46.823753,44.653263,4.4102707,10.398275
2.6491413,2.5989068,3.4218593,0.050234556,1.8962581
2.966933,7.0738907,7.600702,4.1069574,138.42433
32.770916,30.453466,29.378174,2.3174496,7.071666
9.309277,10.589519,11.066018,1.280242,13.752325
4.098216,4.9186006,5.5373373,0.8203845,20.01809
0.5785333,1.7143834,2.8797987,1.1358501,196.3327
4.2580957,5.5167923,6.099816,1.2586966,29.560081
24.934565,8.498756,9.065807,16.435808,65.915764
49.99432,40.19045,39.013016,9.803871,19.60997
11.889462,11.219286,11.430143,0.6701765,5.636727
44.481514,45.441364,43.461113,0.9598503,2.1578634
30.36157,31.765022,30.602068,1.4034519,4.6224613
36.384,35.34616,33.950653,1.037838,2.852457
7.8435936,8.225301,8.718216,0.3817072,4.8664837
45.285927,36.276653,34.972115,9.009274,19.894201
5.093523,7.4097996,7.905271,2.3162766,45.47494
7.0459485,5.804849,6.355105,1.2410994,17.614368
12.090824,6.7952046,7.292317,5.2956195,43.798664
42.36382,44.34507,42.33747,1.9812508,4.676752
25.253817,24.048065,23.479015,1.2057514,4.7745314
18.642889,13.331711,13.425333,5.311178,28.489029
4.6533833,3.655837,5.1334553,0.9975462,21.43701
20.283401,22.415295,21.914951,2.1318932,10.51053
4.893605,4.5123982,5.160079,0.381207,7.7899003
43.17858,43.80418,41.88953,0.6255989,1.448864
3.257977,4.1065216,4.7823896,0.8485446,26.045137
1.611786,5.0054836,5.629492,3.3936977,210.55511
44.836533,43.603474,41.771133,1.2330589,2.750121
13.306256,9.308342,9.628582,3.9979143,30.045374
29.619747,29.389389,28.408875,0.23035812,0.77771807
12.050511,9.697177,10.410828,2.3533344,19.528917
11.17244,13.402029,13.44528,2.2295895,19.956156
40.026405,40.482582,38.82342,0.45617676,1.1396896
5.5723066,4.681297,5.3134003,0.8910098,15.9899645
6.865792,8.870585,9.261071,2.0047936,29.199745
5.57122,7.111766,7.5723457,1.540546,27.651861
37.69775,40.02545,38.40402,2.3277016,6.174643
10.126021,8.543546,8.914352,1.5824757,15.627812
8.575489,10.444405,10.694581,1.8689156,21.793692
0.8990191,0.46965426,1.4868081,0.42936486,47.75926
28.977371,30.61741,29.577103,1.6400394,5.659724
1.7106187,5.1233377,5.748648,3.412719,199.50203
35.053673,30.516808,29.424747,4.536865,12.942624
4.4332347,4.799736,5.430291,0.36650133,8.267131
44.54256,44.73235,42.737885,0.18978882,0.42608422
6.150844,4.895893,5.513919,1.254951,20.402906
2.3054814,4.30808,5.161977,2.0025988,86.862495
1.306933,1.5099397,2.4074557,0.20300663,15.533055
7.212581,5.7276254,6.288395,1.4849558,20.58841
25.921955,26.102795,25.487835,0.18083954,0.69763076
21.090544,26.055515,25.286455,4.9649715,23.541222
43.468807,44.105206,42.157574,0.6363983,1.4640344
30.258183,28.713594,27.90915,1.5445881,5.1046953
12.883362,12.072435,12.20298,0.81092644,6.2943697
4.2427034,4.068447,4.755107,0.17425632,4.1072
16.873745,13.618595,13.649351,3.2551498,19.291212
13.638007,7.1059103,7.5820646,6.532097,47.896275
13.602689,10.713198,10.946592,2.889491,21.242058
42.240147,42.434853,40.709343,0.19470596,0.46095002
42.80477,43.025417,41.278847,0.2206459,0.5154703
4.4565907,3.3568454,4.1170444,1.0997453,24.676828
10.25873,10.932308,11.654619,0.67357826,6.565903
6.0298204,7.1194086,7.6269755,1.0895882,18.069994
44.65588,43.332455,41.4287,1.3234253,2.963608
5.8022933,4.4134655,5.061865,1.3888278,23.935843
44.546043,43.132908,41.31714,1.4131355,3.1723032
7.3520856,7.860591,8.28915,0.50850534,6.916477
44.005024,44.514874,42.530716,0.50984955,1.1586167
44.071213,45.386856,43.326168,1.3156433,2.985267
36.392075,37.265453,35.764202,0.87337875,2.3999147
42.953293,44.739983,42.85234,1.7866898,4.1596107
7.0990744,5.965799,6.5339546,1.1332755,15.963708
