y_true_orig,y_pred_orig,abs_error,rel_error_percent
125.96975,30.267471,95.70228,75.97243
34.254456,11.328099,22.926357,66.929565
27.562262,11.31929,16.242971,58.931923
24.49946,9.300809,15.198651,62.03668
52.538067,37.814068,14.723999,28.025393
21.66997,7.079028,14.590941,67.33254
53.931953,42.778854,11.153099,20.679947
29.214302,18.56263,10.651672,36.460472
32.635532,23.273048,9.362484,28.688007
21.350306,13.421756,7.92855,37.135532
9.4453,17.161577,7.716277,81.69435
12.508557,5.006911,7.5016465,59.97212
11.658342,4.2188935,7.439449,63.812237
46.51775,39.424217,7.0935326,15.249088
32.936085,25.917177,7.0189075,21.310692
11.729093,4.9234657,6.805627,58.02347
13.270417,20.061605,6.7911882,51.175396
32.67401,26.121399,6.5526123,20.054508
16.955734,10.564561,6.3911734,37.693283
9.710263,3.6174092,6.092854,62.746536
16.9136,23.006107,6.0925064,36.021343
8.103002,14.082912,5.979911,73.79871
9.945226,4.1177263,5.8274994,58.595947
8.097983,13.854821,5.756838,71.08977
15.637518,10.480137,5.157381,32.980816
26.406212,21.595503,4.810709,18.218096
7.199488,11.971809,4.772321,66.28695
8.099159,3.4125261,4.686633,57.865673
5.353687,9.752146,4.398459,82.15757
21.882792,17.6341,4.2486916,19.415674
7.797711,3.6725278,4.125183,52.90249
46.58072,42.799004,3.7817154,8.1186285
7.2203994,10.478218,3.2578187,45.119644
11.594785,14.830301,3.2355165,27.90493
9.888568,13.09583,3.207262,32.43404
14.492693,17.626976,3.134283,21.626644
2.8707204,0.0025110957,2.8682094,99.91252
3.457089,6.314098,2.857009,82.642044
6.524331,3.8061895,2.7181416,41.661613
27.489618,24.818703,2.6709156,9.716088
3.2402036,5.798779,2.5585754,78.96342
11.73369,9.334771,2.398919,20.444712
4.3847747,6.565624,2.1808496,49.73687
8.2340355,10.408496,2.1744604,26.4082
9.417469,7.2774897,2.1399794,22.723509
7.2959905,5.1905875,2.105403,28.856987
15.306981,13.24806,2.0589209,13.450862
3.4135127,1.4096622,2.0038505,58.70347
13.619634,15.409773,1.7901392,13.143813
4.039546,5.782994,1.7434478,43.159496
7.1419497,5.4381332,1.7038164,23.85646
7.6765494,9.350218,1.6736684,21.802353
10.995736,9.456517,1.5392189,13.998325
3.073404,4.593092,1.5196879,49.44641
2.3961775,1.1998184,1.1963592,49.92782
2.4103477,3.6035542,1.1932065,49.5035
2.1790705,1.089577,1.0894935,49.998085
4.7931895,3.7402701,1.0529194,21.966988
7.8999567,8.903289,1.0033321,12.700477
8.130707,9.130385,0.9996786,12.295101
5.2127175,6.1275167,0.9147992,17.549372
1.5248007,2.4394386,0.9146379,59.984097
2.1580145,3.0680676,0.910053,42.17085
12.669165,13.575712,0.90654755,7.1555433
7.349972,8.226013,0.8760414,11.918977
11.33856,10.488096,0.85046387,7.5006337
1.7875829,2.6223943,0.83481145,46.700573
10.3155575,11.148333,0.8327751,8.073002
7.6581755,8.471617,0.8134413,10.621868
2.3602216,3.0772123,0.7169907,30.37811
1.2110275,1.8973596,0.6863321,56.673534
1.9493248,1.2786531,0.6706717,34.40533
1.7742457,2.4150467,0.64080095,36.11681
49.00968,49.620213,0.61053085,1.2457352
16.44543,15.851225,0.59420586,3.6131973
10.4164,10.990251,0.57385063,5.509107
5.009137,5.54277,0.53363276,10.653187
2.0745852,1.5510983,0.52348685,25.233326
1.6121761,1.1431942,0.46898186,29.08999
1.0283909,1.4797859,0.45139503,43.893333
0.6216449,1.0077281,0.3860832,62.10671
2.1016402,1.7407801,0.3608601,17.170403
0.89601994,1.2323272,0.3363073,37.533463
4.957125,4.6261907,0.33093452,6.675936
0.93786025,1.2469208,0.30906057,32.953796
0.5149686,0.8135258,0.29855722,57.975815
39.117775,38.83207,0.28570557,0.7303727
0.23946762,0.52245414,0.28298652,118.17319
0.4049823,0.68732333,0.28234103,69.71688
1.3169031,1.0646315,0.25227165,19.156433
0.87589103,1.1238866,0.24799556,28.313517
0.23174164,0.46879578,0.23705414,102.29243
0.5260499,0.7597586,0.23370868,44.427094
0.2205614,0.0,0.2205614,100.00001
0.8150554,1.0288444,0.21378899,26.229996
6.6672745,6.4585857,0.20868874,3.1300457
5.273639,5.0698113,0.20382786,3.8650322
1.0576824,0.8690802,0.18860221,17.83165
5.639486,5.4515324,0.18795347,3.3328123
0.53952587,0.6997572,0.16023135,29.698551
0.29449597,0.45466697,0.160171,54.38818
3.719696,3.5696168,0.15007925,4.034718
4.410291,4.5601187,0.14982748,3.3972242
0.6464968,0.7855047,0.13900793,21.50172
1.1140479,0.98451734,0.12953055,11.627018
1.1011838,0.97703993,0.12414384,11.273671
0.79629034,0.919752,0.12346166,15.504604
0.22527945,0.34390223,0.11862278,52.655838
0.3298843,0.42873868,0.09885439,29.966383
1.1891329,1.0908008,0.09833217,8.269233
2.5261223,2.4301395,0.09598279,3.7996097
1.2243255,1.1336069,0.09071863,7.4096823
2.287888,2.376851,0.08896303,3.8884346
0.6171306,0.5400076,0.07712299,12.497028
1.2727189,1.3367448,0.06402588,5.0306377
0.96554774,1.028142,0.062594235,6.4827695
0.75847965,0.7976186,0.039138973,5.1601877
0.9074273,0.87142515,0.03600216,3.9674978
0.7787159,0.79992974,0.02121383,2.7242064
0.2365147,0.21573073,0.020783976,8.787604
