y_true,y_pred,y_std,abs_error,rel_error_%
1.3293853,1.4258711,2.3073654,0.09648585,7.25793
0.6006641,1.0162568,1.8945786,0.41559273,69.18887
0.54070204,1.0977097,2.3016906,0.5570076,103.015625
4.842726,4.429196,5.147853,0.41353035,8.539206
2.3177931,1.0319502,1.9274408,1.2858429,55.477036
10.596726,4.0955334,4.806316,6.501193,61.35096
10.482353,7.360693,7.9980726,3.1216602,29.780148
3.2283633,2.4207973,3.2496617,0.8075659,25.014717
9.737591,4.9085903,5.549379,4.8290005,49.591328
2.7176068,1.4643555,2.691675,1.2532513,46.115993
0.94489557,0.6851311,1.5896292,0.2597645,27.491344
0.6295592,0.3173741,1.2803717,0.3121851,49.587887
0.83860755,0.7638202,1.6642115,0.07478738,8.918042
0.8346399,1.1372132,2.2740977,0.30257332,36.25196
0.85123116,1.1144686,2.0651164,0.26323742,30.924316
1.4164721,1.0494723,1.9749262,0.36699975,25.909424
1.545321,1.464972,2.3115573,0.08034897,5.1995
11.541227,4.6652718,5.3207684,6.8759556,59.577335
1.1009195,0.8152263,1.7273461,0.28569317,25.950415
1.007292,1.2156439,2.1322165,0.20835185,20.684355
1.619263,1.1606834,2.1323874,0.45857966,28.32027
8.961716,5.322276,5.9318695,3.6394396,40.61097
1.5091789,1.4199822,2.2894816,0.08919668,5.910279
0.7391259,0.6526103,1.6027112,0.086515605,11.705125
14.438811,4.8416247,5.484194,9.597187,66.46799
1.5101653,1.2378395,2.157663,0.27232587,18.032852
4.715142,4.439618,5.101293,0.27552366,5.8433805
0.50239325,0.40360713,1.3685517,0.098786116,19.663105
0.97928077,1.104444,2.3059378,0.12516326,12.781141
1.9807577,2.7386966,3.5286894,0.75793886,38.265095
1.4404465,1.0978782,2.3018682,0.34256828,23.78209
7.716728,3.3948746,4.1396704,4.3218536,56.006294
0.5615514,0.9551513,2.1392727,0.39359993,70.09152
0.40938783,3.1479301,3.9327345,2.7385423,668.9359
1.5838703,2.0817869,2.8927917,0.49791658,31.4367
10.938556,4.1042686,4.794256,6.834287,62.47888
14.626439,10.718307,11.0081415,3.9081326,26.719645
0.4986632,0.44056654,1.3797063,0.058096647,11.650478
13.230842,8.355028,8.791363,4.8758135,36.85188
1.0437161,1.174536,2.0975547,0.13081992,12.534052
0.7600541,1.3860469,2.2510965,0.6259928,82.3616
0.9853784,0.7831671,1.6820389,0.20221126,20.52118
7.2873034,5.754334,6.38294,1.5329695,21.03617
0.32838333,1.2359147,2.132359,0.9075314,276.3634
0.5564964,0.93766606,2.1150765,0.38116968,68.494545
0.9197753,0.8899512,1.8006701,0.029824078,3.2425396
15.486351,10.702119,10.99083,4.784232,30.893217
0.9793059,0.82039213,1.7316954,0.15891379,16.227186
1.2148466,0.8457886,1.7607284,0.369058,30.378979
0.5293985,1.0267785,1.952995,0.49737996,93.9519
0.42429522,0.7995033,1.9376243,0.3752081,88.4309
11.625347,7.6778183,8.369957,3.9475288,33.956223
0.7339589,0.7470715,1.6433392,0.013112605,1.7865584
1.1359006,1.0717671,2.058065,0.064133525,5.646051
0.9679146,1.1302254,2.0107067,0.16231084,16.769127
12.413603,5.153983,5.7751265,7.2596197,58.481167
5.7582965,3.7495093,4.4718876,2.0087872,34.885094
3.7549856,4.1308107,4.8348618,0.37582517,10.0086975
1.715997,1.7145007,2.5519679,0.001496315,0.087198
0.5430764,0.893687,1.8093116,0.3506106,64.56009
0.44909897,0.6449295,1.6109153,0.19583055,43.60521
3.2031658,2.6267953,3.4126616,0.5763705,17.993776
1.7158884,1.4020951,2.406762,0.3137933,18.287512
1.47113,1.1341488,2.0156877,0.33698118,22.90628
1.8446828,1.1183922,2.2997966,0.7262906,39.372112
0.5994237,0.9163803,1.9004785,0.31695658,52.876884
0.6375433,0.6328783,1.5481005,0.004665017,0.73171765
0.58439267,1.1576622,2.0514994,0.5732695,98.09663
0.9568849,0.85200703,1.7578416,0.10487789,10.960345
0.61840886,0.8806244,1.8700142,0.26221555,42.40165
6.9233656,6.168193,6.811983,0.7551727,10.907596
0.8617294,1.0801344,1.9545969,0.21840501,25.344963
0.405643,3.9194665,4.6276765,3.5138235,866.2355
3.8921802,3.6092196,4.456772,0.28296065,7.2699785
14.246345,6.996537,7.5055103,7.2498074,50.888893
0.6393973,0.7574558,1.7559004,0.1180585,18.464027
1.0970509,1.1232162,2.0836253,0.026165247,2.3850532
0.4862231,1.3235142,2.221332,0.8372911,172.20306
3.263002,5.130025,5.754531,1.867023,57.217957
4.908737,5.6796923,6.2662716,0.7709551,15.705771
9.799993,7.7942305,8.480287,2.005762,20.466974
1.2427773,1.1907201,2.3002818,0.052057266,4.1887846
0.82470745,0.737149,1.6666064,0.08755845,10.61691
1.2727048,1.2094479,2.145258,0.06325698,4.9702787
3.4582312,2.961054,3.7202582,0.49717712,14.376631
3.9250965,3.115089,3.9998066,0.8100076,20.636627
1.9211342,1.0828202,1.971729,0.83831406,43.636414
1.3318839,1.2148986,2.0827057,0.11698532,8.783447
1.0319653,1.0917003,2.0472283,0.05973506,5.788476
4.250598,3.6032152,4.3261204,0.64738274,15.230392
0.9490023,1.0196991,1.941474,0.07069677,7.4495893
0.42603305,0.66380036,1.6070404,0.23776731,55.809593
0.65989494,0.6004615,1.537278,0.05943346,9.006503
12.352605,6.2024207,6.754971,6.150184,49.788563
0.93704325,0.9609593,1.8800712,0.023916066,2.5522904
1.8799223,1.5766883,2.469449,0.30323398,16.130135
0.6659693,1.0977433,2.0000312,0.43177396,64.83391
13.540498,8.905714,9.341204,4.6347837,34.22905
0.8478608,0.9489564,1.8862468,0.10109556,11.923604
1.0261108,0.99239933,1.8950231,0.033711433,3.28536
7.8295364,6.0659904,6.7712874,1.763546,22.524271
0.88613224,1.4236934,2.2768474,0.5375612,60.663765
1.2612352,1.8299115,3.0242949,0.56867623,45.08883
0.22405262,7.0593395,7.5701566,6.835287,3050.7507
0.704443,1.0727797,2.1533034,0.36833668,52.28765
11.861114,7.0990868,7.64725,4.762027,40.148228
0.9427685,1.0131636,1.9265455,0.07039505,7.4668436
1.1612216,0.83333445,1.7430779,0.32788718,28.2364
1.3057727,1.1597843,2.0813427,0.14598835,11.180227
13.340665,1.2539821,2.1994708,12.086683,90.6003
0.5418261,0.90588,2.0789688,0.36405385,67.19016
8.193971,3.3001785,4.0420704,4.893792,59.724304
1.38821,1.1637259,2.0956721,0.2244842,16.170767
0.81077486,1.9917531,2.847211,1.1809783,145.66045
16.057592,12.248856,12.471504,3.8087368,23.719227
11.341444,3.4796944,4.2103057,7.8617496,69.31877
13.567963,8.47177,8.926084,5.0961924,37.560482
0.64093906,0.71322024,1.6475201,0.07228118,11.277388
0.36403394,0.7317177,1.633818,0.36768377,101.0026
0.8682052,2.7317753,3.978411,1.8635701,214.64627
0.9217451,0.950107,1.837487,0.028361857,3.076974
3.4583185,3.5808277,4.3089023,0.12250924,3.5424511
5.520083,1.1749699,2.0878084,4.345113,78.71463
2.5125875,1.8671865,2.7289197,0.645401,25.686707
1.500166,1.0980842,2.3020928,0.40208185,26.802488
1.1421851,0.84121156,1.7466451,0.30097353,26.35068
3.2738268,1.6751349,2.5085819,1.5986919,48.832516
0.80539846,0.9923452,1.8763504,0.18694675,23.21171
2.1360722,2.5150077,3.3300989,0.37893558,17.73983
1.3202025,2.156203,3.3947039,0.83600056,63.323666
