y_true,y_pred,y_std,abs_error,rel_error_%
0.39649457,7.971744,1.6681821,7.5752497,1910.5557
2.1940703,2.5254402,1.042261,0.33136988,15.102973
95.93484,107.19226,3.8422766,11.257423,11.7344475
0.0,1.5933383,1.023964,1.5933383,159333840.0
0.0,2.9914846,1.1939484,2.9914846,299148480.0
0.0,2.4056695,1.679666,2.4056695,240566940.0
0.0,0.0,2.2444556,0.0,0.0
0.0,1.8902283,1.5853915,1.8902283,189022830.0
0.0,2.0887196,1.038992,2.0887196,208871970.0
0.0,3.1605926,5.1083183,3.1605926,316059260.0
0.0,3.0317013,1.0662194,3.0317013,303170140.0
16.721624,9.814894,0.98841846,6.9067307,41.304188
0.0,3.2666707,1.0285277,3.2666707,326667070.0
13.058968,5.0270367,5.02286,8.031931,61.5051
1.5621092,6.1606836,1.1893129,4.5985746,294.3824
6.0958786,8.501894,2.50106,2.4060154,39.46954
0.0,2.2556362,1.1302294,2.2556362,225563630.0
0.0,1.5696344,1.0018524,1.5696344,156963440.0
3.165618,6.2137537,1.2628454,3.0481358,96.2888
2.4469078,3.6049037,3.2428684,1.1579959,47.32487
8.48138,8.679604,3.840413,0.19822311,2.3371563
0.0,0.96524143,1.0304222,0.96524143,96524136.0
0.0,3.787568,1.3962543,3.787568,378756800.0
6.59442,6.0248804,1.2823141,0.56953955,8.636689
0.0,2.4746194,1.0894238,2.4746194,247461950.0
7.3857245,6.0638924,1.7330434,1.3218322,17.897121
0.0,0.0,0.9708919,0.0,0.0
25.51572,10.489944,0.97450876,15.025776,58.88831
10.842104,5.9805503,4.873613,4.8615537,44.839577
0.0,1.3908209,1.0891682,1.3908209,139082100.0
2.907282,3.0580337,5.108603,0.15075159,5.18531
0.0,1.2477744,1.0844129,1.2477744,124777430.0
79.438,86.47373,1.2434108,7.0357285,8.85688
0.0,2.4531765,1.5584825,2.4531765,245317660.0
0.0,2.0827303,0.9180012,2.0827303,208273020.0
0.0,1.856401,1.0486009,1.856401,185640100.0
0.0,0.61514163,1.0693749,0.61514163,61514164.0
9.093268,5.4471188,1.1669127,3.6461496,40.09724
0.0,0.3233161,1.1099337,0.3233161,32331612.0
0.00017017502,3.830371,1.0803405,3.8302007,2250742.2
0.34191743,0.8829174,0.9657351,0.541,158.22534
8.33607,5.1058803,1.1775135,3.2301898,38.749554
0.0,0.0,1.6928295,0.0,0.0
13.5366955,3.7651472,1.1823355,9.771548,72.18562
43.973022,42.615456,1.8021128,1.3575668,3.0872722
4.510879,4.8637486,0.965173,0.3528695,7.8226323
0.0,0.5607357,1.1186277,0.5607357,56073572.0
10.27543,7.673484,1.294746,2.6019459,25.322014
8.65729,9.621613,1.5466427,0.9643221,11.138844
4.054005,2.720592,1.0290126,1.3334131,32.891254
119.48799,118.13504,1.5661769,1.352951,1.1322904
0.0,0.0,2.682503,0.0,0.0
10.410606,3.7179856,0.95269984,6.6926208,64.28656
4.9804664,5.3342443,1.5181707,0.3537779,7.103308
8.573397,6.5739317,1.2301154,1.999465,23.321737
0.0,3.06539,1.0595007,3.06539,306539000.0
0.0,0.881794,1.1493158,0.881794,88179400.0
0.0,0.0,1.1629487,0.0,0.0
0.0,3.5174165,1.2448442,3.5174165,351741630.0
3.7969809,3.3848877,0.88996536,0.41209316,10.85318
7.3843107,6.5240912,1.3196595,0.8602195,11.649286
0.0,1.6000352,0.93713593,1.6000352,160003520.0
1.9877218,4.491382,4.7456627,2.5036602,125.95627
5.3790464,4.3798738,1.0543178,0.9991727,18.575275
1.4853024,3.659091,5.098865,2.1737885,146.35326
7.778433,9.785329,1.1102911,2.006896,25.800776
8.888711,5.9786096,1.0462519,2.9101014,32.739296
11.88843,4.291426,0.9659059,7.5970035,63.902496
6.4649615,7.1702504,1.8371605,0.7052889,10.909405
5.8044286,5.644046,1.2171528,0.16038275,2.76311
0.0,0.0,1.9289823,0.0,0.0
9.659418,3.013796,1.0465682,6.6456223,68.79941
12.867615,0.8679981,1.2096194,11.999617,93.254395
0.0,1.2497237,3.3188603,1.2497237,124972370.0
0.0,1.16832,0.9880305,1.16832,116831990.0
5.799595,4.9411836,1.1809522,0.8584113,14.8012295
6.8664265,7.344629,1.3145534,0.47820234,6.9643555
